DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,04,47,8,4,,6,47,8,4,,6,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,05,31,6,3,,4,31,6,3,,4,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,06,33,3,7,,3,33,3,7,,3,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,07,38,6,6,,6,38,6,6,,6,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,08,37,4,2,,6,37,4,2,,6,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,09,36,5,,,7,36,5,,,7,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,10,39,8,1,,6,39,8,1,,6,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,11,51,5,4,1,4,51,5,4,1,4,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,12,42,,4,,5,42,,4,,5,  , ,  
06-07,81,Waseca                                       ,2835,01,JANESVILLE-WALDORF-PEMBERTON       ,000, ,09,09 ,All Grades,530,74,56,1,86,547,77,58,1,103,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,EC,,,,,,15,5,,,15,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,KG,50,13,9,2,9,50,13,9,2,9,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,01,62,14,11,6,6,62,14,11,6,6,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,02,59,14,9,3,8,59,14,9,3,8,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,03,63,21,7,3,15,63,21,7,3,15,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,04,60,12,12,2,15,60,12,12,2,15,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,05,50,20,5,2,8,50,20,5,2,8,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,06,83,20,16,2,8,83,20,16,2,8,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,07,77,20,12,1,8,77,20,12,1,8,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,08,100,23,17,6,14,100,23,17,6,14,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,09,79,18,10,1,15,79,18,10,1,15,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,10,86,18,10,,11,86,18,10,,11,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,11,113,17,14,,7,113,17,14,,7,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,12,91,10,7,,9,91,10,7,,9,  , ,  
06-07,37,Lac qui Parle                                ,2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.  ,000, ,06,06W,All Grades,973,220,139,28,133,988,225,139,28,148,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,EC,,,,,,6,2,2,,6,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,KG,40,17,13,,8,40,17,13,,8,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,01,45,18,7,1,6,45,18,7,1,6,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,02,29,8,6,2,5,29,8,6,2,5,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,03,32,11,2,1,3,32,11,2,1,3,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,04,38,12,6,1,6,38,12,6,1,6,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,05,49,19,6,,4,49,19,6,,4,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,06,45,15,8,2,3,45,15,8,2,3,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,07,44,9,4,,5,44,9,4,,5,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,08,40,9,2,1,4,40,9,2,1,4,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,09,43,13,4,,3,43,13,4,,3,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,10,39,13,1,1,5,39,13,1,1,5,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,11,47,11,11,,4,47,11,11,,4,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,12,43,10,6,,5,43,10,6,,5,  , ,  
06-07,54,Norman                                       ,2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT   ,000, ,01,01 ,All Grades,534,165,76,9,61,540,167,78,9,67,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,EC,,,,,,1,1,,,1,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,KG,29,6,3,,2,29,6,3,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,01,29,16,2,,2,29,16,2,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,02,18,4,3,,2,18,4,3,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,03,22,6,,,1,22,6,,,1,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,04,28,13,2,,4,28,13,2,,4,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,05,30,12,4,,2,30,12,4,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,06,30,12,,,3,30,12,,,3,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,07,36,7,3,,2,36,7,3,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,08,26,11,3,,1,26,11,3,,1,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,09,21,6,,,1,21,6,,,1,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,10,30,6,5,,2,30,6,5,,2,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,11,37,10,5,,6,37,10,5,,6,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,12,29,4,1,,1,29,4,1,,1,  , ,  
06-07,45,Marshall                                     ,2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS     ,000, ,01,01 ,All Grades,365,113,31,,29,366,114,31,,30,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,EC,,,,,,2,,,,2,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,KG,120,42,12,22,14,120,42,12,22,14,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,01,111,41,13,13,14,111,41,13,13,14,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,02,112,37,9,13,19,112,37,9,13,19,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,03,111,33,9,17,12,111,33,9,17,12,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,04,127,23,20,14,27,127,23,20,14,27,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,05,104,37,13,17,18,104,37,13,17,18,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,06,110,25,10,10,18,110,25,10,10,18,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,07,140,34,13,9,17,140,34,13,9,17,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,08,145,26,19,9,16,145,26,19,9,16,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,09,147,22,13,3,18,147,22,13,3,18,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,10,159,36,20,4,18,159,36,20,4,18,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,11,140,11,20,,9,140,11,20,,9,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,12,151,19,13,1,8,151,19,13,1,8,  , ,  
06-07,43,McLeod                                       ,2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,000, ,06,06E,All Grades,1677,386,184,132,208,1679,386,184,132,210,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,KG,93,35,7,4,18,93,35,7,4,18,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,01,82,28,8,9,15,82,28,8,9,15,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,02,82,25,8,4,8,82,25,8,4,8,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,03,88,30,8,1,12,88,30,8,1,12,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,04,85,29,12,3,21,85,29,12,3,21,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,05,86,23,16,4,15,86,23,16,4,15,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,06,103,33,13,5,17,103,33,13,5,17,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,07,104,32,18,5,13,104,32,18,5,13,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,08,102,17,13,1,10,102,17,13,1,10,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,09,100,11,14,1,6,100,11,14,1,6,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,10,88,19,8,2,9,88,19,8,2,9,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,11,117,24,11,1,17,117,24,11,1,17,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,12,103,17,8,1,16,103,17,8,1,16,  , ,  
06-07,22,Faribault                                    ,2860,01,BLUE EARTH AREA PUBLIC SCHOOL      ,000, ,09,09 ,All Grades,1233,323,144,41,177,1233,323,144,41,177,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,EC,,,,,,8,4,1,,8,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,KG,38,18,6,,6,38,18,6,,6,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,01,32,10,3,,5,32,10,3,,5,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,02,33,11,7,,3,33,11,7,,3,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,03,41,14,8,,7,41,14,8,,7,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,04,29,8,7,,3,29,8,7,,3,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,05,37,13,8,,6,37,13,8,,6,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,06,35,13,4,,1,35,13,4,,1,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,07,33,12,6,,6,33,12,6,,6,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,08,41,14,11,,4,41,14,11,,4,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,09,41,12,8,,4,41,12,8,,4,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,10,33,5,4,,4,33,5,4,,4,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,11,45,6,4,,2,45,6,4,,2,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,12,37,6,4,,1,37,6,4,,1,  , ,  
06-07,17,Cottonwood                                   ,2884,01,RED ROCK CENTRAL SCHOOL DISTRICT   ,000, ,06,08 ,All Grades,475,142,80,,52,483,146,81,,60,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,KG,17,5,,,3,17,5,,,3,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,01,23,12,2,,,23,12,2,,,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,02,24,8,2,,5,24,8,2,,5,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,03,24,7,1,,7,24,7,1,,7,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,04,22,8,3,,3,22,8,3,,3,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,05,28,6,2,,4,28,6,2,,4,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,06,31,3,1,,2,31,3,1,,2,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,07,28,9,1,,5,28,9,1,,5,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,08,38,8,8,,9,38,8,8,,9,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,09,32,3,2,,3,32,3,2,,3,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,10,31,10,4,,7,31,10,4,,7,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,11,29,4,2,,3,29,4,2,,3,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,12,34,5,3,,4,34,5,3,,4,  , ,  
06-07,24,Freeborn                                     ,2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT   ,000, ,10,10 ,All Grades,361,88,31,,55,361,88,31,,55,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,KG,35,3,5,2,1,35,3,5,2,1,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,01,22,4,5,1,2,22,4,5,1,2,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,02,26,4,2,,4,26,4,2,,4,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,03,28,4,3,,6,28,4,3,,6,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,04,29,4,5,,2,29,4,5,,2,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,05,20,1,1,,2,20,1,1,,2,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,06,33,4,4,2,5,33,4,4,2,5,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,07,23,1,2,,2,23,1,2,,2,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,08,33,2,2,1,8,33,2,2,1,8,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,09,40,7,4,,,40,7,4,,,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,10,30,1,1,,4,30,1,1,,4,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,11,45,5,4,,2,45,5,4,,2,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,12,37,3,2,,1,37,3,2,,1,  , ,  
06-07,43,McLeod                                       ,2887,01,MCLEOD WEST PUBLIC SCHOOL DISTRICT ,000, ,06,06E,All Grades,401,43,40,6,39,401,43,40,6,39,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,EC,,,,,,3,2,1,,3,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,KG,24,10,7,,6,24,10,7,,6,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,01,27,10,5,,2,27,10,5,,2,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,02,25,5,8,,2,25,5,8,,2,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,03,25,7,3,,2,25,7,3,,2,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,04,29,15,5,,7,29,15,5,,7,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,05,29,6,4,,5,29,6,4,,5,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,06,27,9,4,,3,27,9,4,,3,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,07,34,7,6,,4,34,7,6,,4,  , ,  
06-07,06,Big Stone                                    ,2888,01,CLINTON-GRACEVILLE-BEARDSLEY       ,000, ,06,06W,08,38,10,6,,5,38,10,6,,5,  , ,  
