Data Year,County Number,County Name,District Number,District Type,District Name,School Number,School Name,ECSU Number,Economic Development Region,School Classification,Grade,Total Enrollment,Filter Groups,Total Female Count,Total Female Percent,Total Male Count,Total Male Percent,Total American Indian or Alaska Native Count,Total American Indian or Alaska Native Percent,American Indian or Alaska Native Female Count,American Indian or Alaska Native Male Count,Total Asian Count,Total Asian Percent,Asian Female Count,Asian Male Count,Total Native Hawaiian or Pacific Islander Count,Total Native Hawaiian or Pacific Islander Percent,Native Hawaiian or Pacific Islander Female Count,Native Hawaiian or Pacific Islander Male Count,Total Hispanic or Latino Count,Total Hispanic or Latino Percent,Hispanic or Latino Female Count,Hispanic or Latino Male Count,Total Black or African American Count,Total Black or African American Percent,Black or African American Female Count,Black or African American Male Count,Total White Count,Total White Percent,White Female Count,White Male Count,Total Two or More Races Count,Total Two or More Races Percent,Two or More Races Female Count,Two or More Races Male Count,Total Students of Color or American Indian Count,Total Students of Color or American Indian Percent,Total Students Eligible for Free or Reduced-Priced Meals Count,Total Students Eligible for Free or Reduced-Priced Meals Percent,Total Students Receiving Special Education Services Count,Total Students Receiving Special Education Services Percent,Total English learner Identified Count,Total English learner Identified Percent,Total Students Experiencing Homelessness Count,Total Students Experiencing Homelessness Percent,Additional Suppression Free or Reduced-Priced Meals Applied,Additional Suppression Special Education Applied,Additional Suppression English learner Identified Applied,Additional Suppression Homeless Applied
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,6,14,N,5,35.71%,9,64.29%,0,0.00%,0,0,2,14.29%,0,2,0,0.00%,0,0,1,7.14%,0,1,1,7.14%,1,0,9,64.29%,3,6,1,7.14%,1,0,5,35.71%,6,42.86%,2,14.29%,,,0,0.00%,N,N,Y,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,7,17,N,9,52.94%,8,47.06%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,11.76%,1,1,3,17.65%,2,1,12,70.59%,6,6,0,0.00%,0,0,5,29.41%,11,64.71%,3,17.65%,2,11.76%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,8,5,Y,0,0.00%,5,100.00%,0,0.00%,0,0,0,0.00%,0,0,1,20.00%,0,1,0,0.00%,0,0,0,0.00%,0,0,4,80.00%,0,4,0,0.00%,0,0,1,20.00%,,,,,,,,,Y,Y,Y,Y
13-14,27,Hennepin,4089,07,NEW CITY SCHOOL,000,no data,11,11,no data,All Grades,184,N,86,46.74%,98,53.26%,2,1.09%,1,1,6,3.26%,0,6,4,2.17%,2,2,12,6.52%,8,4,27,14.67%,15,12,124,67.39%,56,68,9,4.89%,4,5,60,32.61%,81,44.02%,15,8.15%,20,10.87%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,KG,30,N,10,33.33%,20,66.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.33%,0,1,1,3.33%,0,1,26,86.67%,9,17,2,6.67%,1,1,4,13.33%,4,13.33%,2,6.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,1,30,N,13,43.33%,17,56.67%,0,0.00%,0,0,1,3.33%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,27,90.00%,13,14,2,6.67%,0,2,3,10.00%,2,6.67%,3,10.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,2,30,N,15,50.00%,15,50.00%,0,0.00%,0,0,1,3.33%,1,0,0,0.00%,0,0,1,3.33%,0,1,0,0.00%,0,0,27,90.00%,14,13,1,3.33%,0,1,3,10.00%,1,3.33%,7,23.33%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,3,30,N,16,53.33%,14,46.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,3.33%,1,0,0,0.00%,0,0,29,96.67%,15,14,0,0.00%,0,0,1,3.33%,4,13.33%,2,6.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,4,32,N,20,62.50%,12,37.50%,0,0.00%,0,0,0,0.00%,0,0,1,3.13%,1,0,2,6.25%,0,2,1,3.13%,1,0,27,84.38%,17,10,1,3.13%,1,0,5,15.63%,4,12.50%,9,28.13%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,5,30,N,14,46.67%,16,53.33%,0,0.00%,0,0,1,3.33%,1,0,1,3.33%,0,1,0,0.00%,0,0,0,0.00%,0,0,28,93.33%,13,15,0,0.00%,0,0,2,6.67%,8,26.67%,11,36.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,19,Dakota,4090,07,PRAIRIE CREEK COMMUNITY SCHOOL,000,no data,11,11,no data,All Grades,182,N,88,48.35%,94,51.65%,0,0.00%,0,0,3,1.65%,2,1,2,1.10%,1,1,5,2.75%,1,4,2,1.10%,1,1,164,90.11%,81,83,6,3.30%,2,4,18,9.89%,23,12.64%,34,18.68%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,6,18,N,7,38.89%,11,61.11%,0,0.00%,0,0,1,5.56%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,17,94.44%,6,11,0,0.00%,0,0,1,5.56%,1,5.56%,3,16.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,7,19,N,11,57.89%,8,42.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.26%,1,0,0,0.00%,0,0,16,84.21%,10,6,2,10.53%,0,2,3,15.79%,8,42.11%,4,21.05%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,8,12,N,7,58.33%,5,41.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,8.33%,0,1,0,0.00%,0,0,10,83.33%,7,3,1,8.33%,0,1,2,16.67%,4,33.33%,2,16.67%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,9,22,N,12,54.55%,10,45.45%,0,0.00%,0,0,1,4.55%,0,1,0,0.00%,0,0,1,4.55%,1,0,0,0.00%,0,0,19,86.36%,10,9,1,4.55%,1,0,3,13.64%,10,45.45%,7,31.82%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,10,20,N,13,65.00%,7,35.00%,0,0.00%,0,0,1,5.00%,0,1,0,0.00%,0,0,3,15.00%,3,0,0,0.00%,0,0,16,80.00%,10,6,0,0.00%,0,0,4,20.00%,2,10.00%,5,25.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,11,14,N,6,42.86%,8,57.14%,0,0.00%,0,0,1,7.14%,1,0,0,0.00%,0,0,1,7.14%,0,1,0,0.00%,0,0,11,78.57%,5,6,1,7.14%,0,1,3,21.43%,4,28.57%,3,21.43%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,12,16,N,9,56.25%,7,43.75%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,16,100.00%,9,7,0,0.00%,0,0,0,0.00%,3,18.75%,3,18.75%,0,0.00%,0,0.00%,N,N,N,N
13-14,66,Rice,4091,07,ARCADIA CHARTER SCHOOL,000,no data,10,10,no data,All Grades,121,N,65,53.72%,56,46.28%,0,0.00%,0,0,4,3.31%,2,2,0,0.00%,0,0,7,5.79%,5,2,0,0.00%,0,0,105,86.78%,57,48,5,4.13%,1,4,16,13.22%,32,26.45%,27,22.31%,0,0.00%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,no data,11,11,no data,9,6,Y,2,33.33%,4,66.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,16.67%,0,1,4,66.67%,1,3,1,16.67%,1,0,2,33.33%,,,,,,,,,Y,Y,Y,Y
13-14,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,no data,11,11,no data,10,16,N,5,31.25%,11,68.75%,1,6.25%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,25.00%,2,2,11,68.75%,3,8,0,0.00%,0,0,5,31.25%,,,6,37.50%,,,,,Y,N,Y,Y
13-14,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,no data,11,11,no data,11,18,N,7,38.89%,11,61.11%,1,5.56%,0,1,2,11.11%,2,0,0,0.00%,0,0,0,0.00%,0,0,3,16.67%,1,2,11,61.11%,3,8,1,5.56%,1,0,7,38.89%,12,66.67%,9,50.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,no data,11,11,no data,12,23,N,12,52.17%,11,47.83%,1,4.35%,1,0,0,0.00%,0,0,0,0.00%,0,0,2,8.70%,1,1,3,13.04%,2,1,17,73.91%,8,9,0,0.00%,0,0,6,26.09%,8,34.78%,,,0,0.00%,0,0.00%,N,Y,N,N
13-14,27,Hennepin,4092,07,WATERSHED HIGH SCHOOL,000,no data,11,11,no data,All Grades,63,N,26,41.27%,37,58.73%,3,4.76%,1,2,2,3.17%,2,0,0,0.00%,0,0,2,3.17%,1,1,11,17.46%,5,6,43,68.25%,15,28,2,3.17%,2,0,20,31.75%,32,50.79%,21,33.33%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,7,17,N,10,58.82%,7,41.18%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.88%,0,1,0,0.00%,0,0,15,88.24%,9,6,1,5.88%,1,0,2,11.76%,10,58.82%,5,29.41%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,8,23,N,14,60.87%,9,39.13%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,8.70%,1,1,0,0.00%,0,0,21,91.30%,13,8,0,0.00%,0,0,2,8.70%,15,65.22%,12,52.17%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,9,36,N,21,58.33%,15,41.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,4,11.11%,2,2,0,0.00%,0,0,31,86.11%,18,13,1,2.78%,1,0,5,13.89%,19,52.78%,14,38.89%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,10,21,N,8,38.10%,13,61.90%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.76%,0,1,0,0.00%,0,0,19,90.48%,8,11,1,4.76%,0,1,2,9.52%,7,33.33%,2,9.52%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,11,25,N,11,44.00%,14,56.00%,1,4.00%,0,1,1,4.00%,1,0,0,0.00%,0,0,2,8.00%,1,1,0,0.00%,0,0,21,84.00%,9,12,0,0.00%,0,0,4,16.00%,15,60.00%,7,28.00%,0,0.00%,1,4.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,12,23,N,12,52.17%,11,47.83%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,4.35%,0,1,0,0.00%,0,0,21,91.30%,11,10,1,4.35%,1,0,2,8.70%,9,39.13%,7,30.43%,0,0.00%,0,0.00%,N,N,N,N
13-14,43,Mcleod,4093,07,New Century Academy,000,no data,6 and 8,06E,no data,All Grades,145,N,76,52.41%,69,47.59%,1,0.69%,0,1,1,0.69%,1,0,0,0.00%,0,0,11,7.59%,4,7,0,0.00%,0,0,128,88.28%,68,60,4,2.76%,3,1,17,11.72%,75,51.72%,47,32.41%,0,0.00%,1,0.69%,N,N,N,N
13-14,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,no data,7,07E,no data,9,15,N,8,53.33%,7,46.67%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,6.67%,1,0,0,0.00%,0,0,14,93.33%,7,7,0,0.00%,0,0,1,6.67%,9,60.00%,3,20.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,no data,7,07E,no data,10,19,N,11,57.89%,8,42.11%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,19,100.00%,11,8,0,0.00%,0,0,0,0.00%,5,26.32%,3,15.79%,0,0.00%,0,0.00%,N,N,N,N
13-14,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,no data,7,07E,no data,11,31,N,15,48.39%,16,51.61%,0,0.00%,0,0,1,3.23%,1,0,0,0.00%,0,0,1,3.23%,1,0,0,0.00%,0,0,29,93.55%,13,16,0,0.00%,0,0,2,6.45%,9,29.03%,9,29.03%,0,0.00%,1,3.23%,N,N,N,N
13-14,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,no data,7,07E,no data,12,67,N,29,43.28%,38,56.72%,2,2.99%,1,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,65,97.01%,28,37,0,0.00%,0,0,2,2.99%,25,37.31%,6,8.96%,0,0.00%,0,0.00%,N,N,N,N
13-14,13,Chisago,4095,07,TRIO WOLF CREEK DISTANCE LEARNING,000,no data,7,07E,no data,All Grades,132,N,63,47.73%,69,52.27%,2,1.52%,1,1,1,0.76%,1,0,0,0.00%,0,0,2,1.52%,2,0,0,0.00%,0,0,127,96.21%,59,68,0,0.00%,0,0,5,3.79%,48,36.36%,21,15.91%,0,0.00%,1,0.76%,N,N,N,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,KG,50,N,20,40.00%,30,60.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,46,92.00%,18,28,2,4.00%,0,2,0,0.00%,0,0,2,4.00%,2,0,50,100.00%,,>=90%,2,4.00%,,>=90%,0,0.00%,Y,N,Y,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,1,48,N,22,45.83%,26,54.17%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,46,95.83%,22,24,2,4.17%,0,2,0,0.00%,0,0,0,0.00%,0,0,48,100.00%,,>=90%,3,6.25%,,>=90%,0,0.00%,Y,N,Y,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,2,51,N,28,54.90%,23,45.10%,0,0.00%,0,0,1,1.96%,1,0,0,0.00%,0,0,48,94.12%,26,22,2,3.92%,1,1,0,0.00%,0,0,0,0.00%,0,0,51,100.00%,,>=90%,5,9.80%,,>=90%,1,1.96%,Y,N,Y,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,3,52,N,29,55.77%,23,44.23%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,48,92.31%,26,22,3,5.77%,3,0,0,0.00%,0,0,1,1.92%,0,1,52,100.00%,,>=90%,6,11.54%,,>=90%,1,1.92%,Y,N,Y,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,4,42,N,20,47.62%,22,52.38%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,36,85.71%,18,18,4,9.52%,1,3,2,4.76%,1,1,0,0.00%,0,0,40,95.24%,,>=90%,4,9.52%,29,69.05%,1,2.38%,Y,N,N,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,5,39,N,21,53.85%,18,46.15%,0,0.00%,0,0,1,2.56%,0,1,0,0.00%,0,0,35,89.74%,19,16,3,7.69%,2,1,0,0.00%,0,0,0,0.00%,0,0,39,100.00%,,>=90%,7,17.95%,18,46.15%,0,0.00%,Y,N,N,N
13-14,27,Hennepin,4097,07,"PARTNERSHIP ACADEMY, INC.",000,no data,11,11,no data,All Grades,282,N,140,49.65%,142,50.35%,0,0.00%,0,0,2,0.71%,1,1,0,0.00%,0,0,259,91.84%,129,130,16,5.67%,7,9,2,0.71%,1,1,3,1.06%,2,1,280,99.29%,,>=90%,27,9.57%,234,82.98%,3,1.06%,Y,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,KG,80,N,37,46.25%,43,53.75%,0,0.00%,0,0,12,15.00%,4,8,1,1.25%,1,0,1,1.25%,1,0,2,2.50%,2,0,58,72.50%,27,31,6,7.50%,2,4,22,27.50%,9,11.25%,3,3.75%,4,5.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,1,77,N,41,53.25%,36,46.75%,0,0.00%,0,0,4,5.19%,3,1,0,0.00%,0,0,3,3.90%,2,1,4,5.19%,1,3,60,77.92%,32,28,6,7.79%,3,3,17,22.08%,4,5.19%,5,6.49%,2,2.60%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,2,78,N,39,50.00%,39,50.00%,0,0.00%,0,0,3,3.85%,1,2,0,0.00%,0,0,2,2.56%,1,1,2,2.56%,0,2,68,87.18%,35,33,3,3.85%,2,1,10,12.82%,7,8.97%,1,1.28%,2,2.56%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,3,78,N,39,50.00%,39,50.00%,0,0.00%,0,0,4,5.13%,4,0,0,0.00%,0,0,1,1.28%,0,1,1,1.28%,1,0,70,89.74%,32,38,2,2.56%,2,0,8,10.26%,7,8.97%,8,10.26%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,4,78,N,35,44.87%,43,55.13%,0,0.00%,0,0,7,8.97%,3,4,0,0.00%,0,0,3,3.85%,0,3,5,6.41%,4,1,57,73.08%,26,31,6,7.69%,2,4,21,26.92%,7,8.97%,3,3.85%,3,3.85%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,5,78,N,36,46.15%,42,53.85%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,2,2.56%,0,2,3,3.85%,1,2,69,88.46%,32,37,4,5.13%,3,1,9,11.54%,11,14.10%,3,3.85%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,6,80,N,41,51.25%,39,48.75%,0,0.00%,0,0,3,3.75%,1,2,0,0.00%,0,0,4,5.00%,2,2,1,1.25%,1,0,69,86.25%,35,34,3,3.75%,2,1,11,13.75%,9,11.25%,3,3.75%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,7,81,N,40,49.38%,41,50.62%,1,1.23%,0,1,2,2.47%,0,2,0,0.00%,0,0,0,0.00%,0,0,6,7.41%,2,4,65,80.25%,33,32,7,8.64%,5,2,16,19.75%,10,12.35%,7,8.64%,1,1.23%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,8,80,N,49,61.25%,31,38.75%,0,0.00%,0,0,5,6.25%,3,2,0,0.00%,0,0,2,2.50%,2,0,6,7.50%,4,2,63,78.75%,37,26,4,5.00%,3,1,17,21.25%,15,18.75%,7,8.75%,3,3.75%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,9,61,N,34,55.74%,27,44.26%,0,0.00%,0,0,2,3.28%,1,1,0,0.00%,0,0,3,4.92%,3,0,2,3.28%,1,1,49,80.33%,25,24,5,8.20%,4,1,12,19.67%,6,9.84%,9,14.75%,1,1.64%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,10,49,N,26,53.06%,23,46.94%,1,2.04%,0,1,3,6.12%,2,1,0,0.00%,0,0,2,4.08%,0,2,0,0.00%,0,0,39,79.59%,22,17,4,8.16%,2,2,10,20.41%,3,6.12%,2,4.08%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,11,37,N,22,59.46%,15,40.54%,0,0.00%,0,0,4,10.81%,2,2,0,0.00%,0,0,6,16.22%,3,3,1,2.70%,1,0,23,62.16%,14,9,3,8.11%,2,1,14,37.84%,4,10.81%,3,8.11%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,12,27,N,13,48.15%,14,51.85%,0,0.00%,0,0,2,7.41%,1,1,0,0.00%,0,0,0,0.00%,0,0,1,3.70%,1,0,23,85.19%,10,13,1,3.70%,1,0,4,14.81%,4,14.81%,1,3.70%,0,0.00%,0,0.00%,N,N,N,N
13-14,62,Ramsey,4098,07,Nova Classical Academy,000,no data,11,11,no data,All Grades,884,N,452,51.13%,432,48.87%,2,0.23%,0,2,51,5.77%,25,26,1,0.11%,1,0,29,3.28%,14,15,34,3.85%,19,15,713,80.66%,360,353,54,6.11%,33,21,171,19.34%,96,10.86%,55,6.22%,16,1.81%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,KG,10,N,9,90.00%,1,10.00%,0,0.00%,0,0,0,0.00%,0,0,1,10.00%,1,0,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,8,1,0,0.00%,0,0,1,10.00%,3,30.00%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,1,10,N,6,60.00%,4,40.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,100.00%,6,4,0,0.00%,0,0,0,0.00%,6,60.00%,0,0.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,2,9,Y,4,44.44%,5,55.56%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,100.00%,4,5,0,0.00%,0,0,0,0.00%,,,,,,,,,Y,Y,Y,Y
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,3,10,N,2,20.00%,8,80.00%,0,0.00%,0,0,0,0.00%,0,0,1,10.00%,0,1,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,2,7,0,0.00%,0,0,1,10.00%,5,50.00%,1,10.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,4,10,N,7,70.00%,3,30.00%,1,10.00%,1,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,6,3,0,0.00%,0,0,1,10.00%,4,40.00%,2,20.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,5,10,N,5,50.00%,5,50.00%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,10,100.00%,5,5,0,0.00%,0,0,0,0.00%,5,50.00%,4,40.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,6,11,N,4,36.36%,7,63.64%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,11,100.00%,4,7,0,0.00%,0,0,0,0.00%,3,27.27%,2,18.18%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,7,6,Y,2,33.33%,4,66.67%,1,16.67%,0,1,0,0.00%,0,0,1,16.67%,0,1,0,0.00%,0,0,0,0.00%,0,0,4,66.67%,2,2,0,0.00%,0,0,2,33.33%,,,,,,,,,Y,Y,Y,Y
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,8,10,N,3,30.00%,7,70.00%,1,10.00%,0,1,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,9,90.00%,3,6,0,0.00%,0,0,1,10.00%,5,50.00%,6,60.00%,0,0.00%,0,0.00%,N,N,N,N
13-14,16,Cook,4100,07,GREAT EXPECTATIONS,000,no data,3,03,no data,All Grades,86,N,42,48.84%,44,51.16%,3,3.49%,1,2,0,0.00%,0,0,3,3.49%,1,2,0,0.00%,0,0,0,0.00%,0,0,80,93.02%,40,40,0,0.00%,0,0,6,6.98%,38,44.19%,19,22.09%,0,0.00%,0,0.00%,N,N,N,N
13-14,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,no data,11,11,no data,9,23,N,15,65.22%,8,34.78%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,19,82.61%,11,8,0,0.00%,0,0,4,17.39%,4,0,23,100.00%,,>=90%,6,26.09%,0,0.00%,2,8.70%,Y,N,N,N
13-14,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,no data,11,11,no data,10,18,N,14,77.78%,4,22.22%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,5.56%,1,0,16,88.89%,12,4,1,5.56%,1,0,0,0.00%,0,0,17,94.44%,,>=90%,7,38.89%,1,5.56%,3,16.67%,Y,N,N,N
13-14,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,no data,11,11,no data,11,49,N,25,51.02%,24,48.98%,0,0.00%,0,0,0,0.00%,0,0,0,0.00%,0,0,1,2.04%,1,0,41,83.67%,20,21,2,4.08%,2,0,5,10.20%,2,3,47,95.92%,,>=90%,11,22.45%,0,0.00%,10,20.41%,Y,N,N,N
13-14,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,no data,11,11,no data,12,157,N,93,59.24%,64,40.76%,3,1.91%,2,1,0,0.00%,0,0,0,0.00%,0,0,5,3.18%,4,1,124,78.98%,73,51,12,7.64%,4,8,13,8.28%,10,3,145,92.36%,,>=90%,38,24.20%,0,0.00%,24,15.29%,Y,N,N,N
13-14,27,Hennepin,4102,07,MINNESOTA INTERNSHIP CENTER,000,no data,11,11,no data,All Grades,247,N,147,59.51%,100,40.49%,3,1.21%,2,1,0,0.00%,0,0,0,0.00%,0,0,7,2.83%,6,1,200,80.97%,116,84,15,6.07%,7,8,22,8.91%,16,6,232,93.93%,,>=90%,62,25.10%,1,0.40%,39,15.79%,Y,N,N,N
