fiscalYear,districtNumber,districtType,districtName,languageName,homePrimaryLanguage,enrollments,countyCode,CountyName,eco_dev_rgn,strata,strataName
13-Dec,186,1,PEQUOT LAKES PUBLIC SCHOOLS,English,11,1625,18,Crow Wing                                    ,5,4,Outstate - Enrollment between 1000 and 1999
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Oromo, Afan Oromo, Oromiffa ",74,13,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Lakota,110,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hausa,144,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Tigrinya,71,27,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Pohnpeian,341,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Russian,40,51,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bengali,10,19,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Kissi, Gissi ",273,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Afrikaans,1,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,29,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Punjabi,117,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hmong,20,33,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,French,15,12,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Romanian,39,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bulgarian,64,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Farsi ,13,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Fulah,66,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Nuer,76,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Grebo,77,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Adangme,83,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Igbo,65,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Rwanda,93,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Vietnamese,51,205,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Malayalam,115,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Mandar,301,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Finnish,14,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Chamor,84,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Nepali,68,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Amharic,63,56,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Marathi,116,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Korean,26,15,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Arabic,2,55,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Malay,124,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Cantonese,108,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kalenjin,260,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hungarian,21,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bemba,98,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Gujarati,112,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Yoruba,75,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,English,11,6780,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Akan ,156,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Hindi ,19,11,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Urdu,122,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Thai,47,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kamba,88,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Cutchi-Swahili,215,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Dutch,33,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Anuak,103,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Turkish,48,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Tamil,118,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Burmese,55,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Danish,9,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Spanish,45,1020,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Belorusan,102,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Ukrainian,49,21,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Ewe,158,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Chinese, Mandarin ",7,57,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kurdish,27,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Somali,69,657,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Sinhala,58,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Minangkabau,313,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Wolaytta,396,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,German,17,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"English, Creolized",57,29,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Mongolian,25,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Polish,37,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Telugu,119,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Portuguese,38,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bantu,101,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Khmer, Cambodian ",5,125,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,83,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Czech,4,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Bosnian,41,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",42,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Cebuano,36,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Norwegian,34,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Dakota,8,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Slovak,43,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Japanese,24,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Twi,161,9,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Samoan,56,7,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,191,1,BURNSVILLE PUBLIC SCHOOL DISTRICT,Kosraean,280,4,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,English,11,6235,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"Swahili, Kiswahili ",70,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Greek,54,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Latvian,29,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Thai,47,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Cantonese,108,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,French,15,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Japanese,24,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Cebuano,36,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Newari,323,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"Indonesian, Bahasa Indonesian",32,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"Sign Language, ASL",42,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Turkish,48,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Malayalam,115,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Russian,40,33,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Ukrainian,49,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"English, Creolized",57,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Adangme,83,5,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Arabic,2,6,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Bosnian,41,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Hindi ,19,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Farsi ,13,1,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Vietnamese,51,39,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"Lao, Laotian ",28,16,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Grebo,77,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Spanish,45,173,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Haitian Creole,85,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Afrikaans,1,3,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,"Filipino, Pilipino",126,2,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
13-Dec,192,1,FARMINGTON PUBLIC SCHOOL DISTRICT,Bengali,10,8,19,Dakota                                       ,11,2,County Metro Area excluding MPLS/STP
