districtNumber,districtType,districtName,year,percentTakers
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2017,0.3304867634500427
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2017,0.2701342281879195
0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,2017,0.27204783258594917
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,2017,0.2677595628415301
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2017,0.23324851569126379
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2017,0.2733812949640288
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2017,0.34146341463414637
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2017,0.20481927710843373
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2017,0.28527291452111225
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2017,0.2751004016064257
0075,01,ST. CLAIR PUBLIC SCHOOL DISTRICT,2017,0.23841059602649006
0077,01,MANKATO PUBLIC SCHOOL DISTRICT,2017,0.300768386388584
0081,01,COMFREY PUBLIC SCHOOL DISTRICT,2017,0.4
0084,01,SLEEPY EYE PUBLIC SCHOOL DISTRICT,2017,0.248
0085,01,SPRINGFIELD PUBLIC SCHOOL DISTRICT,2017,0.3284671532846715
0088,01,NEW ULM PUBLIC SCHOOL DISTRICT,2017,0.2242798353909465
0091,01,BARNUM PUBLIC SCHOOL DISTRICT,2017,0.23563218390804597
0093,01,CARLTON PUBLIC SCHOOL DISTRICT,2017,0.36538461538461536
0094,01,CLOQUET PUBLIC SCHOOL DISTRICT,2017,0.2255772646536412
0095,01,CROMWELL-WRIGHT PUBLIC SCHOOLS,2017,0.25301204819277107
0097,01,MOOSE LAKE PUBLIC SCHOOL DISTRICT,2017,0.31333333333333335
0099,01,ESKO PUBLIC SCHOOL DISTRICT,2017,0.28
0100,01,WRENSHALL PUBLIC SCHOOL DISTRICT,2017,0.2898550724637681
0108,01,CENTRAL PUBLIC SCHOOL DISTRICT,2017,0.24302788844621515
0110,01,WACONIA PUBLIC SCHOOL DISTRICT,2017,0.2840043525571273
0111,01,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,2017,0.29110512129380056
0112,01,EASTERN CARVER COUNTY PUBLIC SCHOOL,2017,0.3211120064464142
0113,01,WALKER-HACKENSACK-AKELEY SCHL. DIST,2017,0.2125
0115,01,CASS LAKE-BENA PUBLIC SCHOOLS,2017,0.26666666666666666
0116,01,PILLAGER PUBLIC SCHOOL DISTRICT,2017,0.32
0118,01,NORTHLAND COMMUNITY SCHOOLS,2017,0.2702702702702703
0129,01,MONTEVIDEO PUBLIC SCHOOL DISTRICT,2017,0.30201342281879195
0138,01,NORTH BRANCH PUBLIC SCHOOLS,2017,0.2681704260651629
0139,01,RUSH CITY PUBLIC SCHOOL DISTRICT,2017,0.30412371134020616
0146,01,BARNESVILLE PUBLIC SCHOOL DIST.,2017,0.2554347826086957
0150,01,HAWLEY PUBLIC SCHOOL DISTRICT,2017,0.1935483870967742
0152,01,MOORHEAD PUBLIC SCHOOL DISTRICT,2017,0.2871217452498241
0162,01,BAGLEY PUBLIC SCHOOL DISTRICT,2017,0.2777777777777778
0166,01,COOK COUNTY PUBLIC SCHOOLS,2017,0.2676056338028169
0173,01,MOUNTAIN LAKE PUBLIC SCHOOLS,2017,0.32231404958677684
0177,01,WINDOM PUBLIC SCHOOL DISTRICT,2017,0.3024390243902439
0181,01,BRAINERD PUBLIC SCHOOL DISTRICT,2017,0.24067796610169492
0182,01,CROSBY-IRONTON PUBLIC SCHOOL DIST.,2017,0.26587301587301587
0186,01,PEQUOT LAKES PUBLIC SCHOOLS,2017,0.24813895781637718
0191,01,BURNSVILLE PUBLIC SCHOOL DISTRICT,2017,0.25630252100840334
0192,01,FARMINGTON PUBLIC SCHOOL DISTRICT,2017,0.2994467496542185
0194,01,LAKEVILLE PUBLIC SCHOOL DISTRICT,2017,0.3047550432276657
0195,01,RANDOLPH PUBLIC SCHOOL DISTRICT,2017,0.23809523809523808
0196,01,ROSEMOUNT-APPLE VALLEY-EAGAN,2017,0.30136377112362883
0197,01,WEST ST. PAUL-MENDOTA HTS.-EAGAN,2017,0.2817574021012416
0199,01,INVER GROVE HEIGHTS SCHOOLS,2017,0.26215895610913403
0200,01,HASTINGS PUBLIC SCHOOL DISTRICT,2017,0.3318223028105168
0203,01,HAYFIELD PUBLIC SCHOOL DISTRICT,2017,0.2289156626506024
0204,01,KASSON-MANTORVILLE SCHOOL DISTRICT,2017,0.31767337807606266
0206,01,ALEXANDRIA PUBLIC SCHOOL DISTRICT,2017,0.2983783783783784
0213,01,OSAKIS PUBLIC SCHOOL DISTRICT,2017,0.2553191489361702
0227,01,CHATFIELD PUBLIC SCHOOLS,2017,0.3128205128205128
0229,01,LANESBORO PUBLIC SCHOOL DISTRICT,2017,0.35135135135135137
0238,01,MABEL-CANTON PUBLIC SCHOOL DIST.,2017,0.203125
0239,01,RUSHFORD-PETERSON PUBLIC SCHOOLS,2017,0.35714285714285715
0241,01,ALBERT LEA PUBLIC SCHOOL DISTRICT,2017,0.24246395806028834
0242,01,ALDEN-CONGER PUBLIC SCHOOL DISTRICT,2017,0.36
0252,01,CANNON FALLS PUBLIC SCHOOL DISTRICT,2017,0.2862595419847328
0253,01,GOODHUE PUBLIC SCHOOL DISTRICT,2017,0.20915032679738563
0255,01,PINE ISLAND PUBLIC SCHOOL DIST.,2017,0.37050359712230213
0256,01,RED WING PUBLIC SCHOOL DISTRICT,2017,0.26024955436720143
0261,01,ASHBY PUBLIC SCHOOL DISTRICT,2017,0.3877551020408163
0264,01,HERMAN-NORCROSS SCHOOL DISTRICT,2017,0.3
0270,01,HOPKINS PUBLIC SCHOOL DISTRICT,2017,0.27731591448931114
0271,01,BLOOMINGTON PUBLIC SCHOOL DISTRICT,2017,0.2897473997028232
0272,01,EDEN PRAIRIE PUBLIC SCHOOL DISTRICT,2017,0.31492666091458155
0273,01,EDINA PUBLIC SCHOOL DISTRICT,2017,0.29853658536585365
0276,01,MINNETONKA PUBLIC SCHOOL DISTRICT,2017,0.27843803056027167
0277,01,WESTONKA PUBLIC SCHOOL DISTRICT,2017,0.3220338983050847
0278,01,ORONO PUBLIC SCHOOL DISTRICT,2017,0.32916666666666666
0279,01,OSSEO PUBLIC SCHOOL DISTRICT,2017,0.3031161473087819
0280,01,RICHFIELD PUBLIC SCHOOL DISTRICT,2017,0.2944507361268403
0281,01,ROBBINSDALE PUBLIC SCHOOL DISTRICT,2017,0.2889508539560823
0282,01,ST. ANTHONY-NEW BRIGHTON SCHOOLS,2017,0.3143939393939394
0283,01,ST. LOUIS PARK PUBLIC SCHOOL DIST.,2017,0.29288321167883213
0284,01,WAYZATA PUBLIC SCHOOL DISTRICT,2017,0.32147093712930014
0286,01,BROOKLYN CENTER SCHOOL DISTRICT,2017,0.1808
0294,01,HOUSTON PUBLIC SCHOOL DISTRICT,2017,0.09498680738786279
0297,01,SPRING GROVE SCHOOL DISTRICT,2017,0.32926829268292684
0299,01,CALEDONIA PUBLIC SCHOOL DISTRICT,2017,0.28402366863905326
0300,01,LA CRESCENT-HOKAH SCHOOL DISTRICT,2017,0.24422442244224424
0306,01,LAPORTE PUBLIC SCHOOL DISTRICT,2017,0.3275862068965517
0308,01,NEVIS PUBLIC SCHOOL DISTRICT,2017,0.2835820895522388
0309,01,PARK RAPIDS PUBLIC SCHOOL DISTRICT,2017,0.25745257452574527
0314,01,BRAHAM PUBLIC SCHOOL DISTRICT,2017,0.30625
0316,01,GREENWAY PUBLIC SCHOOL DISTRICT,2017,0.32599118942731276
0317,01,DEER RIVER PUBLIC SCHOOL DISTRICT,2017,0.28994082840236685
0318,01,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,2017,0.2275449101796407
0319,01,NASHWAUK-KEEWATIN SCHOOL DISTRICT,2017,0.21481481481481482
0330,01,HERON LAKE-OKABENA SCHOOL DISTRICT,2017,0.3979591836734694
0332,01,MORA PUBLIC SCHOOL DISTRICT,2017,0.3060240963855422
0333,01,OGILVIE PUBLIC SCHOOL DISTRICT,2017,0.2976190476190476
0345,01,NEW LONDON-SPICER SCHOOL DISTRICT,2017,0.26537216828478966
0347,01,WILLMAR PUBLIC SCHOOL DISTRICT,2017,0.25
0356,01,LANCASTER PUBLIC SCHOOL DISTRICT,2017,0.2727272727272727
0361,01,INTERNATIONAL FALLS SCHOOL DISTRICT,2017,0.28368794326241137
0362,01,LITTLEFORK-BIG FALLS SCHOOL DIST.,2017,0.4444444444444444
0363,01,SOUTH KOOCHICHING SCHOOL DISTRICT,2017,0.3387096774193548
0378,01,DAWSON-BOYD PUBLIC SCHOOL DISTRICT,2017,0.2719298245614035
0381,01,LAKE SUPERIOR PUBLIC SCHOOL DIST.,2017,0.3472222222222222
0390,01,LAKE OF THE WOODS SCHOOL DISTRICT,2017,0.27472527472527475
0391,01,CLEVELAND PUBLIC SCHOOL DISTRICT,2017,0.2916666666666667
0402,01,HENDRICKS PUBLIC SCHOOL DISTRICT,2017,0.21428571428571427
0413,01,MARSHALL PUBLIC SCHOOL DISTRICT,2017,0.2434017595307918
0414,01,MINNEOTA PUBLIC SCHOOL DISTRICT,2017,0.2894736842105263
0423,01,HUTCHINSON PUBLIC SCHOOL DISTRICT,2017,0.29775280898876405
0424,01,LESTER PRAIRIE PUBLIC SCHOOL DIST.,2017,0.33707865168539325
0432,01,MAHNOMEN PUBLIC SCHOOL DISTRICT,2017,0.21739130434782608
0435,01,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,2017,0.22123893805309736
0441,01,MARSHALL COUNTY CENTRAL SCHOOLS,2017,0.34444444444444444
0447,01,GRYGLA PUBLIC SCHOOL DISTRICT,2017,0.1282051282051282
0458,01,TRUMAN PUBLIC SCHOOL DISTRICT,2017,0.2857142857142857
0463,01,EDEN VALLEY-WATKINS SCHOOL DISTRICT,2017,0.25
0465,01,LITCHFIELD PUBLIC SCHOOL DISTRICT,2017,0.32075471698113206
0466,01,DASSEL-COKATO PUBLIC SCHOOL DIST.,2017,0.2920517560073937
0473,01,ISLE PUBLIC SCHOOL DISTRICT,2017,0.22962962962962963
0477,01,PRINCETON PUBLIC SCHOOL DISTRICT,2017,0.2965779467680608
0480,01,ONAMIA PUBLIC SCHOOL DISTRICT,2017,0.15894039735099338
0482,01,LITTLE FALLS PUBLIC SCHOOL DISTRICT,2017,0.2832
0484,01,PIERZ PUBLIC SCHOOL DISTRICT,2017,0.3412969283276451
0485,01,ROYALTON PUBLIC SCHOOL DISTRICT,2017,0.2436548223350254
0486,01,SWANVILLE PUBLIC SCHOOL DISTRICT,2017,0.2857142857142857
0487,01,UPSALA PUBLIC SCHOOL DISTRICT,2017,0.3333333333333333
0492,01,AUSTIN PUBLIC SCHOOL DISTRICT,2017,0.24147465437788018
0495,01,GRAND MEADOW PUBLIC SCHOOL DISTRICT,2017,0.25510204081632654
0497,01,LYLE PUBLIC SCHOOL DISTRICT,2017,0.07017543859649122
0499,01,LEROY-OSTRANDER PUBLIC SCHOOLS,2017,0.3090909090909091
0500,01,SOUTHLAND PUBLIC SCHOOL DISTRICT,2017,0.375
0505,01,FULDA PUBLIC SCHOOL DISTRICT,2017,0.4
0507,01,NICOLLET PUBLIC SCHOOL DISTRICT,2017,0.30120481927710846
0508,01,ST. PETER PUBLIC SCHOOL DISTRICT,2017,0.25462962962962965
0511,01,ADRIAN PUBLIC SCHOOL DISTRICT,2017,0.3014705882352941
0514,01,ELLSWORTH PUBLIC SCHOOL DISTRICT,2017,0.3
0518,01,WORTHINGTON PUBLIC SCHOOL DISTRICT,2017,0.2559774964838256
0531,01,BYRON PUBLIC SCHOOL DISTRICT,2017,0.30023640661938533
0533,01,DOVER-EYOTA PUBLIC SCHOOL DISTRICT,2017,0.2857142857142857
0534,01,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2017,0.2755102040816326
0535,01,ROCHESTER PUBLIC SCHOOL DISTRICT,2017,0.2732170343766034
0542,01,BATTLE LAKE PUBLIC SCHOOL DISTRICT,2017,0.31666666666666665
0544,01,FERGUS FALLS PUBLIC SCHOOL DISTRICT,2017,0.2880886426592798
0545,01,HENNING PUBLIC SCHOOL DISTRICT,2017,0.27358490566037735
0547,01,PARKERS PRAIRIE PUBLIC SCHOOL DIST.,2017,0.2462686567164179
0548,01,PELICAN RAPIDS PUBLIC SCHOOL DIST.,2017,0.2777777777777778
0549,01,PERHAM-DENT PUBLIC SCHOOL DISTRICT,2017,0.31978319783197834
0550,01,UNDERWOOD PUBLIC SCHOOL DISTRICT,2017,0.3333333333333333
0553,01,NEW YORK MILLS PUBLIC SCHOOL DIST.,2017,0.2967741935483871
0561,01,GOODRIDGE PUBLIC SCHOOL DISTRICT,2017,0.5
0564,01,THIEF RIVER FALLS SCHOOL DISTRICT,2017,0.3406813627254509
0577,01,WILLOW RIVER PUBLIC SCHOOL DISTRICT,2017,0.21649484536082475
0578,01,PINE CITY PUBLIC SCHOOL DISTRICT,2017,0.2517985611510791
0581,01,EDGERTON PUBLIC SCHOOL DISTRICT,2017,0.3493975903614458
0592,01,CLIMAX-SHELLY PUBLIC SCHOOLS,2017,0.21153846153846154
0593,01,CROOKSTON PUBLIC SCHOOL DISTRICT,2017,0.29652996845425866
0595,01,EAST GRAND FORKS PUBLIC SCHOOL DIST,2017,0.28431372549019607
0599,01,FERTILE-BELTRAMI SCHOOL DISTRICT,2017,0.3191489361702128
0600,01,FISHER PUBLIC SCHOOL DISTRICT,2017,0.4
0601,01,FOSSTON PUBLIC SCHOOL DISTRICT,2017,0.2236842105263158
0621,01,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,2017,0.30049261083743845
0622,01,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS,2017,0.2865761689291101
0623,01,ROSEVILLE PUBLIC SCHOOL DISTRICT,2017,0.3011647254575707
0624,01,WHITE BEAR LAKE SCHOOL DISTRICT,2017,0.29185267857142855
0625,01,ST. PAUL PUBLIC SCHOOL DISTRICT,2017,0.2610731004681311
0630,01,RED LAKE FALLS PUBLIC SCHOOL DIST.,2017,0.3048780487804878
0640,01,WABASSO PUBLIC SCHOOL DISTRICT,2017,0.32710280373831774
0656,01,FARIBAULT PUBLIC SCHOOL DISTRICT,2017,0.2526829268292683
0659,01,NORTHFIELD PUBLIC SCHOOL DISTRICT,2017,0.32745098039215687
0671,01,HILLS-BEAVER CREEK SCHOOL DISTRICT,2017,0.23076923076923078
0676,01,BADGER PUBLIC SCHOOL DISTRICT,2017,0.24561403508771928
0682,01,ROSEAU PUBLIC SCHOOL DISTRICT,2017,0.2900763358778626
0690,01,WARROAD PUBLIC SCHOOL DISTRICT,2017,0.24152542372881355
0695,01,CHISHOLM PUBLIC SCHOOL DISTRICT,2017,0.27741935483870966
0696,01,ELY PUBLIC SCHOOL DISTRICT,2017,0.25984251968503935
0698,01,FLOODWOOD PUBLIC SCHOOL DISTRICT,2017,0.2542372881355932
0700,01,HERMANTOWN PUBLIC SCHOOL DISTRICT,2017,0.27125506072874495
0701,01,HIBBING PUBLIC SCHOOL DISTRICT,2017,0.25769230769230766
0704,01,PROCTOR PUBLIC SCHOOL DISTRICT,2017,0.27525252525252525
0706,01,VIRGINIA PUBLIC SCHOOL DISTRICT,2017,0.2197452229299363
0709,01,DULUTH PUBLIC SCHOOL DISTRICT,2017,0.22217235188509873
0712,01,MOUNTAIN IRON-BUHL SCHOOL DISTRICT,2017,0.5
0716,01,BELLE PLAINE PUBLIC SCHOOL DISTRICT,2017,0.3013698630136986
0717,01,JORDAN PUBLIC SCHOOL DISTRICT,2017,0.32418952618453867
0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS,2017,0.2977667493796526
0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT,2017,0.2833158447009444
0721,01,NEW PRAGUE AREA SCHOOLS,2017,0.3033932135728543
0726,01,BECKER PUBLIC SCHOOL DISTRICT,2017,0.3263473053892216
0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT,2017,0.33815028901734107
0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT,2017,0.28613959642739
0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT,2017,0.30798479087452474
0739,01,KIMBALL PUBLIC SCHOOL DISTRICT,2017,0.1907514450867052
0740,01,MELROSE PUBLIC SCHOOL DISTRICT,2017,0.2536945812807882
0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT,2017,0.30454545454545456
0742,01,ST. CLOUD PUBLIC SCHOOL DISTRICT,2017,0.2297191887675507
0743,01,SAUK CENTRE PUBLIC SCHOOL DISTRICT,2017,0.3155737704918033
0745,01,ALBANY PUBLIC SCHOOL DISTRICT,2017,0.265
0748,01,SARTELL-ST. STEPHEN SCHOOL DISTRICT,2017,0.31291028446389496
0750,01,ROCORI PUBLIC SCHOOL DISTRICT,2017,0.2742200328407225
0756,01,BLOOMING PRAIRIE PUBLIC SCHOOL DIST,2017,0.3873239436619718
0761,01,OWATONNA PUBLIC SCHOOL DISTRICT,2017,0.28693424423569597
0763,01,MEDFORD PUBLIC SCHOOL DISTRICT,2017,0.3105263157894737
0768,01,HANCOCK PUBLIC SCHOOL DISTRICT,2017,0.27941176470588236
0771,01,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,2017,0.37037037037037035
0775,01,KERKHOVEN-MURDOCK-SUNBURG,2017,0.4
0777,01,BENSON PUBLIC SCHOOL DISTRICT,2017,0.3781094527363184
0786,01,BERTHA-HEWITT PUBLIC SCHOOL DIST.,2017,0.29357798165137616
0787,01,BROWERVILLE PUBLIC SCHOOL DISTRICT,2017,0.18032786885245902
0803,01,WHEATON AREA PUBLIC SCHOOL DISTRICT,2017,0.3619047619047619
0811,01,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,2017,0.30656934306569344
0813,01,LAKE CITY PUBLIC SCHOOL DISTRICT,2017,0.30847457627118646
0818,01,VERNDALE PUBLIC SCHOOL DISTRICT,2017,0.3170731707317073
0820,01,SEBEKA PUBLIC SCHOOL DISTRICT,2017,0.3119266055045872
0821,01,MENAHGA PUBLIC SCHOOL DISTRICT,2017,0.313953488372093
0829,01,WASECA PUBLIC SCHOOL DISTRICT,2017,0.30115830115830117
0831,01,FOREST LAKE PUBLIC SCHOOL DISTRICT,2017,0.2623669380087664
0832,01,MAHTOMEDI PUBLIC SCHOOL DISTRICT,2017,0.3168771526980482
0833,01,SOUTH WASHINGTON COUNTY SCHOOL DIST,2017,0.31492361927144535
0834,01,STILLWATER AREA PUBLIC SCHOOL DIST.,2017,0.29532967032967034
0836,01,BUTTERFIELD PUBLIC SCHOOL DISTRICT,2017,0.21739130434782608
0837,01,MADELIA PUBLIC SCHOOL DISTRICT,2017,0.16541353383458646
0840,01,ST. JAMES PUBLIC SCHOOL DISTRICT,2017,0.3187250996015936
0846,01,BRECKENRIDGE PUBLIC SCHOOL DISTRICT,2017,0.32432432432432434
0850,01,ROTHSAY PUBLIC SCHOOL DISTRICT,2017,0.35
0852,01,CAMPBELL-TINTAH PUBLIC SCHOOL DIST.,2017,0.1
0857,01,LEWISTON-ALTURA PUBLIC SCHOOL DIST.,2017,0.24752475247524752
0858,01,ST. CHARLES PUBLIC SCHOOL DISTRICT,2017,0.3568281938325991
0861,01,WINONA AREA PUBLIC SCHOOL DISTRICT,2017,0.30778739184178
0876,01,ANNANDALE PUBLIC SCHOOL DISTRICT,2017,0.297029702970297
0877,01,BUFFALO-HANOVER-MONTROSE PUBLIC SCH,2017,0.3054393305439331
0879,01,DELANO PUBLIC SCHOOL DISTRICT,2017,0.3178036605657238
0881,01,MAPLE LAKE PUBLIC SCHOOL DISTRICT,2017,0.2663755458515284
0882,01,MONTICELLO PUBLIC SCHOOL DISTRICT,2017,0.23927765237020315
0883,01,ROCKFORD PUBLIC SCHOOL DISTRICT,2017,0.3548387096774194
0885,01,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,2017,0.28592162554426703
0891,01,CANBY PUBLIC SCHOOL DISTRICT,2017,0.2692307692307692
0911,01,CAMBRIDGE-ISANTI PUBLIC SCHOOL DIST,2017,0.2771693344566133
0912,01,MILACA PUBLIC SCHOOL DISTRICT,2017,0.279445727482679
0914,01,ULEN-HITTERDAL PUBLIC SCHOOL DIST,2017,0.4166666666666667
0966,51,WRIGHT TECHNICAL CENTER,2017,0.1134020618556701
2071,01,LAKE CRYSTAL-WELLCOME MEMORIAL,2017,0.30386740331491713
2125,01,TRITON SCHOOL DISTRICT,2017,0.2540983606557377
2134,01,UNITED SOUTH CENTRAL SCHOOL DIST.,2017,0.3581081081081081
2135,01,MAPLE RIVER SCHOOL DISTRICT,2017,0.26359832635983266
2137,01,KINGSLAND PUBLIC SCHOOL DISTRICT,2017,0.3220338983050847
2142,01,ST. LOUIS COUNTY SCHOOL DISTRICT,2017,0.25057471264367814
2143,01,WATERVILLE-ELYSIAN-MORRISTOWN,2017,0.33532934131736525
2144,01,CHISAGO LAKES SCHOOL DISTRICT,2017,0.3669501822600243
2149,01,MINNEWASKA SCHOOL DISTRICT,2017,0.2862903225806452
2154,01,EVELETH-GILBERT SCHOOL DISTRICT,2017,0.3393665158371041
2155,01,WADENA-DEER CREEK SCHOOL DISTRICT,2017,0.23645320197044334
2159,01,BUFFALO LK-HECTOR-STEWART PUBLIC SC,2017,0.2743362831858407
2164,01,DILWORTH-GLYNDON-FELTON,2017,0.313588850174216
2165,01,HINCKLEY-FINLAYSON SCHOOL DISTRICT,2017,0.19270833333333334
2167,01,LAKEVIEW SCHOOL DISTRICT,2017,0.29559748427672955
2168,01,NRHEG SCHOOL DISTRICT,2017,0.22885572139303484
2169,01,MURRAY COUNTY CENTRAL SCHOOL DIST.,2017,0.2641509433962264
2170,01,STAPLES-MOTLEY SCHOOL DISTRICT,2017,0.2730496453900709
2171,01,KITTSON CENTRAL SCHOOL DISTRICT,2017,0.38095238095238093
2172,01,KENYON-WANAMINGO SCHOOL DISTRICT,2017,0.3463414634146341
2174,01,PINE RIVER-BACKUS SCHOOL DISTRICT,2017,0.2347417840375587
2176,01,WARREN-ALVARADO-OSLO SCHOOL DIST.,2017,0.1927710843373494
2180,01,MACCRAY SCHOOL DISTRICT,2017,0.3181818181818182
2184,01,LUVERNE PUBLIC SCHOOL DISTRICT,2017,0.31456953642384106
2190,01,YELLOW MEDICINE EAST,2017,0.2947976878612717
2198,01,FILLMORE CENTRAL,2017,0.272108843537415
2215,01,NORMAN COUNTY EAST SCHOOL DISTRICT,2017,0.36065573770491804
2310,01,SIBLEY EAST SCHOOL DISTRICT,2017,0.25539568345323743
2311,01,CLEARBROOK-GONVICK SCHOOL DISTRICT,2017,0.30526315789473685
2342,01,WEST CENTRAL AREA,2017,0.32432432432432434
2358,01,TRI-COUNTY SCHOOL DISTRICT,2017,0.25
2364,01,BELGRADE-BROOTEN-ELROSA SCHOOL DIST,2017,0.26174496644295303
2365,01,G.F.W.,2017,0.3118279569892473
2396,01,A.C.G.C. PUBLIC SCHOOL DISTRICT,2017,0.2736842105263158
2397,01,LE SUEUR-HENDERSON SCHOOL DISTRICT,2017,0.3140495867768595
2448,01,MARTIN COUNTY WEST SCHOOL DISTRICT,2017,0.2804232804232804
2527,01,NORMAN COUNTY WEST SCHOOL DISTRICT,2017,0.38461538461538464
2534,01,BIRD ISLAND-OLIVIA-LAKE LILLIAN,2017,0.35403726708074534
2536,01,GRANADA HUNTLEY-EAST CHAIN,2017,0.38636363636363635
2580,01,EAST CENTRAL SCHOOL DISTRICT,2017,0.17777777777777778
2609,01,WIN-E-MAC SCHOOL DISTRICT,2017,0.2696629213483146
2683,01,GREENBUSH-MIDDLE RIVER SCHOOL DIST.,2017,0.23469387755102042
2687,01,HOWARD LAKE-WAVERLY-WINSTED,2017,0.32113821138211385
2689,01,PIPESTONE AREA SCHOOL DISTRICT,2017,0.24242424242424243
2711,01,MESABI EAST SCHOOL DISTRICT,2017,0.28217821782178215
2752,01,FAIRMONT AREA SCHOOL DISTRICT,2017,0.25757575757575757
2753,01,LONG PRAIRIE-GREY EAGLE SCHOOL DIST,2017,0.21951219512195122
2754,01,CEDAR MOUNTAIN SCHOOL DISTRICT,2017,0.2542372881355932
2769,01,MORRIS AREA PUBLIC SCHOOLS,2017,0.3958333333333333
2805,01,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,2017,0.28627450980392155
2835,01,JANESVILLE-WALDORF-PEMBERTON,2017,0.30357142857142855
2853,01,LAC QUI PARLE VALLEY SCHOOL DIST.,2017,0.23841059602649006
2854,01,ADA-BORUP PUBLIC SCHOOL DISTRICT,2017,0.20168067226890757
2856,01,STEPHEN-ARGYLE CENTRAL SCHOOLS,2017,0.2602739726027397
2859,01,GLENCOE-SILVER LAKE SCHOOL DISTRICT,2017,0.29395604395604397
2860,01,BLUE EARTH AREA PUBLIC SCHOOL,2017,0.3007518796992481
2884,01,RED ROCK CENTRAL SCHOOL DISTRICT,2017,0.25961538461538464
2886,01,GLENVILLE-EMMONS SCHOOL DISTRICT,2017,0.32
2888,01,CLINTON-GRACEVILLE-BEARDSLEY,2017,0.34615384615384615
2889,01,LAKE PARK AUDUBON SCHOOL DISTRICT,2017,0.2857142857142857
2890,01,RENVILLE COUNTY WEST SCHOOL DIST.,2017,0.2636363636363636
2895,01,JACKSON COUNTY CENTRAL SCHOOL DIST.,2017,0.07380073800738007
2897,01,REDWOOD AREA SCHOOL DISTRICT,2017,0.25680933852140075
2898,01,WESTBROOK-WALNUT GROVE SCHOOLS,2017,0.3333333333333333
2899,01,PLAINVIEW-ELGIN-MILLVILLE,2017,0.2529411764705882
2902,01,RTR PUBLIC SCHOOLS,2017,0.3238095238095238
2903,01,ORTONVILLE PUBLIC SCHOOLS,2017,0.3088235294117647
2904,01,TRACY AREA PUBLIC SCHOOL DISTRICT,2017,0.2849462365591398
2906,01,RED LAKE COUNTY CENTRAL PUBLIC SCH,2017,0.2987012987012987
2908,01,BRANDON-EVANSVILLE PUBLIC SCHOOLS,2017,0.2891566265060241
0001,03,MINNEAPOLIS PUBLIC SCHOOL DISTRICT,2017,0.05372488915649461
0001,01,AITKIN PUBLIC SCHOOL DISTRICT,2016,0.3197278911564626
0002,01,HILL CITY PUBLIC SCHOOL DISTRICT,2016,0.288135593220339
0004,01,MCGREGOR PUBLIC SCHOOL DISTRICT,2016,0.2682926829268293
0006,03,SOUTH ST. PAUL PUBLIC SCHOOL DIST.,2016,0.2862849533954727
0011,01,ANOKA-HENNEPIN PUBLIC SCHOOL DIST.,2016,0.29694229112833764
0012,01,CENTENNIAL PUBLIC SCHOOL DISTRICT,2016,0.29215565163681284
0013,01,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,2016,0.3338607594936709
0014,01,FRIDLEY PUBLIC SCHOOL DISTRICT,2016,0.2725947521865889
0015,01,ST. FRANCIS PUBLIC SCHOOL DISTRICT,2016,0.32831858407079645
0016,01,SPRING LAKE PARK PUBLIC SCHOOLS,2016,0.2801652892561983
0022,01,DETROIT LAKES PUBLIC SCHOOL DIST.,2016,0.26029411764705884
0023,01,FRAZEE-VERGAS PUBLIC SCHOOL DIST.,2016,0.37142857142857144
0031,01,BEMIDJI PUBLIC SCHOOL DISTRICT,2016,0.27843803056027167
0032,01,BLACKDUCK PUBLIC SCHOOL DISTRICT,2016,0.30612244897959184
0036,01,KELLIHER PUBLIC SCHOOL DISTRICT,2016,0.3125
0038,01,RED LAKE PUBLIC SCHOOL DISTRICT,2016,0.20689655172413793
0047,01,SAUK RAPIDS-RICE PUBLIC SCHOOLS,2016,0.3068062827225131
0051,01,FOLEY PUBLIC SCHOOL DISTRICT,2016,0.2850467289719626
