DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification,
05-06,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,09,25,2,2,,6,25,2,2,,6,  , ,  ,
05-06,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,10,20,3,2,,5,20,3,2,,5,  , ,  ,
05-06,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,11,17,3,1,,1,17,3,1,,1,  , ,  ,
05-06,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,12,13,1,,,3,13,1,,,3,  , ,  ,
05-06,72,Sibley                                       ,4007,07,MINNESOTA NEW COUNTRY SCHOOL       ,000, ,09,09 ,All Grades,112,17,10,,26,112,17,10,,26,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,KG,36,2,2,,3,36,2,2,,3,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,01,36,3,3,,10,36,3,3,,10,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,02,36,3,8,,10,36,3,8,,10,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,03,36,,3,,10,36,,3,,10,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,04,36,2,8,,8,36,2,8,,8,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,05,47,2,6,,11,47,2,6,,11,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,06,51,4,6,,10,51,4,6,,10,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,07,50,4,10,,5,50,4,10,,5,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,08,51,4,6,,5,51,4,6,,5,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,09,49,2,5,,8,49,2,5,,8,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,10,50,5,8,,9,50,5,8,,9,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,11,40,2,6,,6,40,2,6,,6,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,12,37,2,5,,6,37,2,5,,6,  , ,  ,
05-06,02,Anoka                                        ,4008,07,PACT CHARTER SCHOOL                ,000, ,11,11 ,All Grades,555,35,76,,101,555,35,76,,101,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,EC,,,,,,3,,,,3,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,KG,25,17,4,9,1,25,17,4,9,1,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,01,25,18,1,7,4,25,18,1,7,4,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,02,21,17,2,7,4,21,17,2,7,4,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,03,24,20,,8,8,24,20,,8,8,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,04,26,19,,4,6,26,19,,4,6,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,05,25,20,3,6,7,25,20,3,6,7,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,06,21,14,1,2,11,21,14,1,2,11,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,07,27,22,2,4,9,27,22,2,4,9,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,08,13,11,1,4,5,13,11,1,4,5,  , ,  ,
05-06,27,Hennepin                                     ,4011,07,NEW VISIONS CHARTER SCHOOL         ,000, ,11,11 ,All Grades,207,158,14,51,55,210,158,14,51,58,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,EC,,,,,,1,,,,1,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,KG,11,2,1,,1,11,2,1,,1,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,01,12,5,4,,,12,5,4,,,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,02,12,5,1,,,12,5,1,,,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,03,8,3,1,,1,8,3,1,,1,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,04,11,3,3,,3,11,3,3,,3,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,05,10,4,5,,3,10,4,5,,3,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,06,8,5,3,,1,8,5,3,,1,  , ,  ,
05-06,18,Crow Wing                                    ,4012,07,EMILY CHARTER SCHOOL               ,000, ,05,05 ,All Grades,72,27,18,,9,73,27,18,,10,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,KG,45,34,4,31,2,45,34,4,31,2,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,01,47,27,9,28,3,47,27,9,28,3,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,02,48,34,5,35,1,48,34,5,35,1,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,03,48,32,9,32,4,48,32,9,32,4,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,04,47,35,5,37,4,47,35,5,37,4,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,05,46,27,10,30,3,46,27,10,30,3,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,06,47,33,5,17,6,47,33,5,17,6,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,07,49,32,9,23,10,49,32,9,23,10,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,08,47,35,8,21,9,47,35,8,21,9,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,09,48,35,9,24,10,48,35,9,24,10,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,10,46,25,12,19,9,46,25,12,19,9,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,11,44,25,9,11,5,44,25,9,11,5,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,12,28,15,5,7,5,28,15,5,7,5,  , ,  ,
05-06,62,Ramsey                                       ,4015,07,COMMUNITY OF PEACE ACADEMY         ,000, ,11,11 ,All Grades,590,389,99,315,71,590,389,99,315,71,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,01,27,,1,,1,27,,1,,1,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,02,27,,,,2,27,,,,2,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,03,26,,,,1,26,,,,1,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,04,16,,,,1,16,,,,1,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,05,13,,,,4,13,,,,4,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,06,11,,,,4,11,,,,4,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,07,6,,,,,6,,,,,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,08,14,,,,3,14,,,,3,  , ,  ,
05-06,10,Carver                                       ,4016,07,WORLD LEARNER CHARTER SCHOOL       ,000, ,11,11 ,All Grades,140,,1,,16,140,,1,,16,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,01,47,29,2,,3,47,29,2,,3,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,02,36,21,1,,1,36,21,1,,1,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,03,32,20,1,,4,32,20,1,,4,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,04,42,25,1,,8,42,25,1,,8,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,05,35,23,1,,9,35,23,1,,9,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,06,57,33,3,,9,57,33,3,,9,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,07,71,44,3,,15,71,44,3,,15,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,08,72,47,3,,9,72,47,3,,9,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,09,43,33,2,,3,43,33,2,,3,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,10,84,72,7,,11,84,72,7,,11,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,11,157,109,12,,18,157,109,12,,18,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,12,391,257,24,,27,391,257,24,,27,  , ,  ,
05-06,27,Hennepin                                     ,4017,07,MINNESOTA TRANSITIONS CHARTER SCH  ,000, ,11,11 ,All Grades,1067,713,60,,117,1067,713,60,,117,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,KG,45,26,7,31,,45,26,7,31,,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,01,47,28,6,26,2,47,28,6,26,2,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,02,44,33,1,24,3,44,33,1,24,3,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,03,43,28,5,22,3,43,28,5,22,3,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,04,44,29,3,22,5,44,29,3,22,5,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,05,45,32,4,23,8,45,32,4,23,8,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,06,37,28,7,22,6,37,28,7,22,6,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,07,38,22,5,18,8,38,22,5,18,8,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,08,32,22,3,10,5,32,22,3,10,5,  , ,  ,
05-06,62,Ramsey                                       ,4018,07,ACHIEVE LANGUAGE ACADEMY           ,000, ,11,11 ,All Grades,375,248,41,198,40,375,248,41,198,40,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,KG,11,4,,1,,11,4,,1,,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,01,6,,,,,6,,,,,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,02,4,,,,1,4,,,,1,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,03,10,2,,1,,10,2,,1,,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,04,6,,,1,1,6,,,1,1,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,05,8,1,,,1,8,1,,,1,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,06,6,3,,1,1,6,3,,1,1,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,07,10,2,,,3,10,2,,,3,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,08,7,,,,,7,,,,,  , ,  ,
05-06,62,Ramsey                                       ,4019,07,NEW VOYAGE ACADEMY CHARTER SCHOOL  ,000, ,11,11 ,All Grades,68,12,,4,7,68,12,,4,7,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,KG,96,29,17,,5,96,29,17,,5,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,01,108,41,14,,16,108,41,14,,16,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,02,77,33,7,,9,77,33,7,,9,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,03,100,41,15,,15,100,41,15,,15,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,04,78,26,7,,14,78,26,7,,14,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,05,97,36,10,,16,97,36,10,,16,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,06,71,26,7,,15,71,26,7,,15,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,07,74,30,7,,16,74,30,7,,16,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,08,72,30,4,,20,72,30,4,,20,  , ,  ,
05-06,69,St. Louis                                    ,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY      ,000, ,03,03 ,All Grades,773,292,88,,126,773,292,88,,126,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,KG,1,1,,,,1,1,,,,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,01,1,,,,,1,,,,,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,02,1,1,,,,1,1,,,,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,03,2,,,,,2,,,,,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,04,1,1,,,1,1,1,,,1,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,06,3,1,,,3,3,1,,,3,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,07,3,1,,,1,3,1,,,1,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,08,3,1,,,1,3,1,,,1,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,09,2,1,1,,,2,1,1,,,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,10,4,2,,,2,4,2,,,2,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,11,10,2,1,,4,10,2,1,,4,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,12,10,6,,,1,10,6,,,1,  , ,  ,
05-06,66,Rice                                         ,4021,07,VILLAGE SCHOOL OF NORTHFIELD       ,000, ,10,10 ,All Grades,41,17,2,,13,41,17,2,,13,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,04,16,,3,,,16,,3,,,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,05,29,1,4,,2,29,1,4,,2,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,06,24,3,2,,5,24,3,2,,5,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,07,33,2,2,,4,33,2,2,,4,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,08,27,2,3,,2,27,2,3,,2,  , ,  ,
05-06,62,Ramsey                                       ,4025,07,CYBER VILLAGE ACADEMY              ,000, ,11,11 ,All Grades,129,8,14,,13,129,8,14,,13,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,KG,10,5,,,1,10,5,,,1,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,01,10,2,,,1,10,2,,,1,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,02,15,5,3,,3,15,5,3,,3,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,03,14,4,4,,2,14,4,4,,2,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,04,13,4,3,,2,13,4,3,,2,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,05,14,3,5,,4,14,3,5,,4,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,06,13,2,5,,2,13,2,5,,2,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,07,14,3,3,,3,14,3,3,,3,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,08,15,7,4,,7,15,7,4,,7,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,09,16,2,5,,3,16,2,5,,3,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,10,14,6,4,,1,14,6,4,,1,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,11,14,3,1,,1,14,3,1,,1,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,12,11,3,,,,11,3,,,,  , ,  ,
05-06,87,Yellow Medicine                              ,4026,07,E.C.H.O. CHARTER SCHOOL            ,000, ,06,06W,All Grades,173,49,37,,30,173,49,37,,30,  , ,  ,
05-06,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11 ,KG,52,45,5,,1,52,45,5,,1,  , ,  ,
05-06,62,Ramsey                                       ,4027,07,HIGHER GROUND ACADEMY              ,000, ,11,11 ,01,42,40,2,9,1,42,40,2,9,1,  , ,  ,
