DataYear,DistrictCouNum,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,grade,K12Enr,FreeK12,RedK12,LEPK12,SPEK12,EC12Enr,Free-EC12,Red-EC12,LEP-EC12,SPE-EC12,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
08-09,10,Carver                                       ,4188,07,COLOGNE ACADEMY                    ,000, ,11,11,All Grades,136,17,14,5,9,136,17,14,5,9,, ,
08-09,27,Hennepin                                     ,4189,07,BRIGHT WATER ELEMENTARY            ,000, ,11,11,KG,18,9,1,2,2,18,9,1,2,2,, ,
08-09,27,Hennepin                                     ,4189,07,BRIGHT WATER ELEMENTARY            ,000, ,11,11,01,18,9,2,4,,18,9,2,4,,, ,
08-09,27,Hennepin                                     ,4189,07,BRIGHT WATER ELEMENTARY            ,000, ,11,11,02,7,3,1,,1,7,3,1,,1,, ,
08-09,27,Hennepin                                     ,4189,07,BRIGHT WATER ELEMENTARY            ,000, ,11,11,All Grades,43,21,4,6,3,43,21,4,6,3,, ,
08-09,27,Hennepin                                     ,4191,07,KIPP MINNESOTA CHARTER SCHOOL      ,000, ,11,11,05,71,64,,1,9,71,64,,1,9,, ,
08-09,27,Hennepin                                     ,4191,07,KIPP MINNESOTA CHARTER SCHOOL      ,000, ,11,11,All Grades,71,64,,1,9,71,64,,1,9,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,KG,25,19,1,,,25,19,1,,,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,01,34,23,6,,1,34,23,6,,1,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,02,48,35,7,,1,48,35,7,,1,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,03,41,30,3,,3,41,30,3,,3,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,04,24,18,2,,1,24,18,2,,1,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,05,34,24,2,,6,34,24,2,,6,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,06,25,18,1,,4,25,18,1,,4,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,07,34,27,2,,6,34,27,2,,6,, ,
08-09,27,Hennepin                                     ,4192,07,BEST ACADEMY                       ,000, ,11,11,All Grades,265,194,24,,22,265,194,24,,22,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,EC,,,,,,159,67,13,,159,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,03,1,1,,,1,1,1,,,1,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,05,2,2,,,2,2,2,,,2,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,06,3,3,,,3,3,3,,,3,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,08,5,4,,,3,5,4,,,3,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,09,12,9,1,,3,12,9,1,,3,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,10,20,10,5,,7,20,10,5,,7,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,11,40,17,3,,15,40,17,3,,15,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,12,52,19,6,,11,52,19,6,,11,, ,
08-09,77,Todd                                         ,6004,61,FRESHWATER ED. DIST.               ,000, ,05,05,All Grades,135,65,15,,45,294,132,28,,204,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,EC,,,,,,35,9,6,,35,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,06,2,,,,1,2,,,,1,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,07,1,,,,,1,,,,,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,08,5,1,,,3,5,1,,,3,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,09,17,8,3,,11,17,8,3,,11,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,10,26,15,5,,10,26,15,5,,10,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,11,20,9,4,,10,20,9,4,,10,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,12,18,5,3,,6,18,5,3,,6,, ,
08-09,55,Olmsted                                      ,6012,61,ZUMBRO EDUCATION DISTRICT          ,000, ,10,10,All Grades,89,38,15,,41,124,47,21,,76,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,EC,,,,,,40,,,,40,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,01,2,1,,,2,2,1,,,2,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,03,4,2,,,4,4,2,,,4,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,04,1,,1,,1,1,,1,,1,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,05,2,1,,,2,2,1,,,2,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,06,1,,,,1,1,,,,1,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,07,1,,,,1,1,,,,1,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,08,4,1,,,4,4,1,,,4,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,09,4,,,,,4,,,,,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,10,13,2,,,7,13,2,,,7,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,11,20,1,,,4,20,1,,,4,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,12,62,,,,8,62,,,,8,, ,
08-09,85,Winona                                       ,6013,61,HIAWATHA VALLEY ED. DISTRICT       ,000, ,10,10,All Grades,114,8,1,,34,154,8,1,,74,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,02,1,,1,,1,1,,1,,1,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,04,1,,1,,1,1,,1,,1,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,05,1,1,,,1,1,1,,,1,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,06,4,4,,,4,4,4,,,4,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,07,17,8,1,,2,17,8,1,,2,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,08,14,3,1,,,14,3,1,,,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,09,5,3,,,4,5,3,,,4,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,10,15,9,,,9,15,9,,,9,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,11,13,4,2,,10,13,4,2,,10,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,12,49,13,5,,11,49,13,5,,11,, ,
08-09,21,Douglas                                      ,6014,61,RUNESTONE AREA ED. DISTRICT        ,000, ,04,04,All Grades,120,45,11,,43,120,45,11,,43,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,07,1,,,,,1,,,,,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,08,3,2,1,,3,3,2,1,,3,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,09,4,,1,,2,4,,1,,2,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,10,22,8,5,,10,22,8,5,,10,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,11,28,7,1,,13,28,7,1,,13,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,12,64,7,3,,8,64,7,3,,8,, ,
08-09,12,Chippewa                                     ,6018,61,MN RIVER VALLEY EDUCATION DISTRICT ,000, ,06,06W,All Grades,122,24,11,,36,122,24,11,,36,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,04,1,,,,1,1,,,,1,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,05,2,,,,2,2,,,,2,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,06,3,,,,3,3,,,,3,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,07,2,,,,2,2,,,,2,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,08,2,1,,,1,2,1,,,1,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,09,4,2,,,,4,2,,,,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,10,5,1,1,,1,5,1,1,,1,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,11,18,1,1,,8,18,1,1,,8,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,12,12,3,1,,4,12,3,1,,4,, ,
08-09,73,Stearns                                      ,6026,61,WEST CENTRAL EDUCATION DISTRICT    ,000, ,07,07W,All Grades,49,8,3,,22,49,8,3,,22,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,02,2,,1,,2,2,,1,,2,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,03,2,2,,,2,2,2,,,2,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,04,2,,,,2,2,,,,2,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,05,1,1,,,1,1,1,,,1,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,06,2,1,1,,2,2,1,1,,2,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,07,3,,,,3,3,,,,3,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,08,3,2,,,3,3,2,,,3,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,09,3,1,,,3,3,1,,,3,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,10,9,3,4,,9,9,3,4,,9,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,11,5,1,1,,5,5,1,1,,5,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,12,8,3,2,,8,8,3,2,,8,, ,
08-09,52,Nicollet                                     ,6027,61,MN VALLEY EDUCATION DISTRICT       ,000, ,09,09,All Grades,40,14,9,,40,40,14,9,,40,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,EC,,,,,,39,,,,39,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,03,1,1,,,1,1,1,,,1,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,04,1,1,,,1,1,1,,,1,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,05,2,1,1,,2,2,1,1,,2,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,06,2,1,1,,2,2,1,1,,2,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,08,2,1,,,,2,1,,,,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,09,12,8,2,,3,12,8,2,,3,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,10,12,7,2,,1,12,7,2,,1,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,11,21,9,4,,2,21,9,4,,2,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,12,43,11,2,,,43,11,2,,,, ,
08-09,72,Sibley                                       ,6049,61,RIVER BEND EDUCATION DISTRICT      ,000, ,09,09,All Grades,96,40,12,,12,135,40,12,,51,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,KG,1,1,,,1,1,1,,,1,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,04,2,1,,,2,2,1,,,2,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,06,1,,,,1,1,,,,1,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,07,4,1,,,4,4,1,,,4,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,08,8,6,,,8,8,6,,,8,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,09,5,,,,5,5,,,,5,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,10,11,6,3,,11,11,6,3,,11,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,11,11,5,2,,11,11,5,2,,11,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,12,19,1,2,,19,19,1,2,,19,, ,
08-09,25,Goodhue                                      ,6051,61,GOODHUE COUNTY EDUCATION  DIST.    ,000, ,10,10,All Grades,62,21,7,,62,62,21,7,,62,, ,
08-09,27,Hennepin                                     ,6065,62,METROPOLITAN LEARNING ALLIANCE     ,000, ,11,11,10,2,,,,,2,,,,,, ,
08-09,27,Hennepin                                     ,6065,62,METROPOLITAN LEARNING ALLIANCE     ,000, ,11,11,11,15,,,,1,15,,,,1,, ,
08-09,27,Hennepin                                     ,6065,62,METROPOLITAN LEARNING ALLIANCE     ,000, ,11,11,12,50,,,,,50,,,,,, ,
08-09,27,Hennepin                                     ,6065,62,METROPOLITAN LEARNING ALLIANCE     ,000, ,11,11,All Grades,67,,,,1,67,,,,1,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,KG,64,21,9,9,4,64,21,9,9,4,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,01,74,20,13,15,4,74,20,13,15,4,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,02,76,25,11,6,8,76,25,11,6,8,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,03,75,20,14,11,6,75,20,14,11,6,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,04,65,17,10,6,16,65,17,10,6,16,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,05,54,15,11,3,8,54,15,11,3,8,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,06,89,27,11,5,20,89,27,11,5,20,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,07,145,52,13,9,22,145,52,13,9,22,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,08,128,44,23,5,20,128,44,23,5,20,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,09,62,22,6,5,13,62,22,6,5,13,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,10,54,17,7,3,9,54,17,7,3,9,, ,
08-09,62,Ramsey                                       ,6067,62,EAST METRO INTEGRATION DISTRICT    ,000, ,11,11,All Grades,886,280,128,77,130,886,280,128,77,130,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,KG,37,9,6,,3,37,9,6,,3,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,01,42,18,1,,5,42,18,1,,5,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,02,41,28,2,,6,41,28,2,,6,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,03,47,24,2,,6,47,24,2,,6,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,04,130,32,9,,11,130,32,9,,11,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,05,143,33,7,,15,143,33,7,,15,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,06,152,30,11,,17,152,30,11,,17,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,07,144,34,11,,12,144,34,11,,12,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,08,141,32,9,,14,141,32,9,,14,, ,
08-09,27,Hennepin                                     ,6069,62,WEST METRO EDUCATION PROGRAM       ,000, ,11,11,09,37,20,4,,2,37,20,4,,2,, ,
