SchYear,DistNumb,DistType,DistName,SchNum,SchCls,SchName,CountyNumber,CountyName,EcoDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTchr,AvgYrsExp,Exp1_5,Exp6_10,Exp11_15,Exp16_20,Exp21_25,Exp26_30,Exp31Plus,LessThanBA,BA,MA,PhD,EdUnkn,AvgAge,AgeLess25,Age25_29,Age30_34,Age35_44,Age45_54,Age55Plus
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,25,20,DAKOTA HILLS MIDDLE                               ,19,Dakota                                            ,11,56.13,23.99,32.14,0,0,0,0,0,0,0,0,23.99,32.14,0.2,17,6.43,4.96,11.71,7.47,8.63,7.66,9.07,0,8.21,46.12,0.6,1.2,43,1.27,3.04,7.19,13.44,21.69,9.5
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,32,20,BLACK HAWK MIDDLE                                 ,19,Dakota                                            ,11,41.32,17.06,24.26,0,0,0,0,0,0,0,0,17.06,24.26,0,15,5.27,7.28,5.39,11.82,8.93,1.8,0.83,0,9.13,29.19,0,3,42,1,3.77,5.18,13.83,11.18,6.36
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,34,42,RAHNCLIFF ABE DIPLOMA PROGRAM                     ,19,Dakota                                            ,11,7.51,0.87,6.64,0,0,0,0,0,0,0,0,0.87,6.64,0,13,1.37,0.94,1.4,0.94,2.63,0,0,0,5.47,2.04,0,0,48,0,0.87,0.57,1,1.33,3.74
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,38,32,ROSEMOUNT SENIOR HIGH                             ,19,Dakota                                            ,11,103.59,49.22,54.37,0,0,0,0.84,0,0.83,1,0,48.22,52.7,1,18,5,12.8,28.93,18.86,10.12,10,14.88,0,22,77.76,1,2.83,43,1,6,14.4,36.22,24.09,21.88
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,39,20,ROSEMOUNT MIDDLE                                  ,19,Dakota                                            ,11,54.97,23.63,31.34,0,0,1,0,0,0,0,1.83,22.63,29.51,1,16,7.38,7.01,15.55,11.67,3.86,3.83,5.67,0,11.93,43.04,0,0,40,1,7.21,5.66,21.72,12.71,6.67
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,41,32,EAGAN SENIOR HIGH                                 ,19,Dakota                                            ,11,97.56,48.54,49.02,0,0,1,0.4,1.5,0.83,0,0,46.04,47.79,0,17,3.66,18.2,20.33,24.18,11.66,10.86,6.67,0,16.15,74.41,0,7,43,1,8.06,17.7,25.81,30.06,14.93
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,58,41,ROSEMOUNT AREA LEARNING CENTER                    ,19,Dakota                                            ,11,9.92,4.42,5.5,0,0,0,0,0,0,0,0,4.42,5.5,0,11,1.41,4.28,1.2,2.02,0,1.01,0,0,3.42,6.5,0,0,40,0,1.41,1.02,3.01,2.46,2.02
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,60,32,SCHOOL OF ENVIRONMENTAL STUDIES                   ,19,Dakota                                            ,11,18.3,8.16,10.14,0,0,0,0,0,0,0,0,8.16,10.14,0,18,1.8,0.84,5.14,4.49,2.01,1.34,2.68,0,5.08,12.55,0,0.67,48,0.6,1.2,1.67,3.81,5.32,5.7
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,86,20,FALCON RIDGE MIDDLE                               ,19,Dakota                                            ,11,58.23,20.9,37.33,0,0,0,0,0,0,0,0,20.9,37.33,2.88,15,6.91,7.59,7.2,16.53,7.03,4.97,7,0,21.63,36.6,0,0,42,0.93,7,4.82,14.81,16.4,14.27
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,88,32,EASTVIEW SENIOR HIGH                              ,19,Dakota                                            ,11,101.71,45.85,55.86,0,0,0,3.04,0,0,0,0,45.85,52.82,0,17,5.03,9.2,24.35,23.85,16.68,16.97,4.8,0,11.8,87.58,0,2.33,42,0,5.43,9.03,41.65,33.44,12.16
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,93,20,SCOTT HIGHLANDS MIDDLE                            ,19,Dakota                                            ,11,49.59,13.47,36.12,0,0.84,0,0,0,0,0,0,13.47,35.28,1,16,7.26,5.19,8.4,10.31,5.84,5.27,7.32,0,8.6,37.99,0,3,42,1.97,4.52,4.17,14.22,14.58,10.13
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,97,32,APPLE VALLEY SENIOR HIGH                          ,19,Dakota                                            ,11,90.01,43.56,46.45,1,0,1,0,0,0,2.63,0,38.93,46.45,0.8,18,9.03,12.6,13.47,16.07,12.43,9.54,15.04,0,19.15,69.02,0,1.84,44,1.6,5.23,14.2,27.08,17.86,24.04
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,98,20,VALLEY MIDDLE                                     ,19,Dakota                                            ,11,47.18,16.55,30.63,0.83,0,1.8,0,0,0,0.83,1,13.09,29.63,0.2,18,2.2,7.17,14.39,5.36,8.12,2.66,7.16,0,9.77,37.41,0,0,44,1.2,0,8.48,13.72,14.77,9.01
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,100,50,DAKOTA RIDGE SCHOOL                               ,19,Dakota                                            ,11,15.83,6.99,8.84,0,0,0,0,0,0,0,0,6.99,8.84,2,10,6.03,2.49,3.32,2,0.99,1,0,0,6.03,9.8,0,0,35,0,5.03,1.99,4.82,2.99,1
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,704,50,EARLY CHILDHOOD LEARNING CENTER                   ,19,Dakota                                            ,11,40.87,0,40.87,0,0,0,1,0,0,0,0,0,39.87,0,16,2,11.9,8.3,6.67,6.2,2.3,3.5,0,11,29.87,0,0,46,0,1,6.8,8.9,13.87,10.3
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,705,10,ROSEMOUNT ELEMENTARY                              ,19,Dakota                                            ,11,40.58,3,37.58,0,0,0,0,0,0,0,1,3,36.58,0,14,5.23,6.41,3.5,10.74,9.7,2,3,0,17.91,22.67,0,0,45,2,5,1.5,10.14,13.71,8.23
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,706,10,NORTHVIEW ELEMENTARY                              ,19,Dakota                                            ,11,26.23,3.5,22.73,0,0,0,0,0.5,0,0,0,3,22.73,1,13,5.2,2.27,5,5.5,2.33,4.5,1.43,0,3.89,22.34,0,0,40,1,4.7,1,7.26,8.01,4.26
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,707,10,WESTVIEW ELEMENTARY                               ,19,Dakota                                            ,11,32.02,3,29.02,0,0,0,0,0,0,0,0,3,29.02,1.4,17,2.39,6,5.34,2.87,5.3,4.51,4.41,0,9.61,21.54,0,0.87,45,0,2.39,5.01,4.2,11.74,8.68
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,708,10,SOUTHVIEW ELEMENTARY                              ,19,Dakota                                            ,11,39.96,5,34.96,0,0,0,0,0,1,0,0,5,33.96,0,17,4.2,4,3.24,6.51,11.14,3,4.87,0,9.44,30.52,0,0,45,2,3,2.01,12.37,9.71,10.87
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,709,10,PARKVIEW ELEMENTARY                               ,19,Dakota                                            ,11,48.79,5,43.79,0,0.87,0,0,0,0,0,0,5,42.92,1.6,16,2.97,7.87,10.07,11.61,6.5,5.37,3.4,0,15.65,32.14,0,1,44,2.6,2,4,12.78,16.64,10.77
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,710,10,DIAMOND PATH ELEMENTARY                           ,19,Dakota                                            ,11,44.88,6.1,38.78,0,0,1,0,0,1,0,0,5.1,37.78,2.01,15,8.01,8.96,6.5,4.43,10.51,2.6,3.87,0,12.61,32.27,0,0,43,3,4,6.38,10.42,13.6,7.48
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,711,10,GREENLEAF ELEMENTARY                              ,19,Dakota                                            ,11,53.81,6.38,47.43,0,0,0,0,0,0,0,0,6.38,47.43,0,16,5.38,5.38,3.57,16.31,9.6,6.57,7,0,12.81,40,0,1,43,0,4.01,2.01,12.45,24.77,10.57
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,712,10,CEDAR PARK ELEMENTARY                             ,19,Dakota                                            ,11,47.55,6,41.55,0,0,0,0,0,0,0,0,6,41.55,0,15,7.02,14.11,8.73,5.06,5.63,3.5,3.5,0,14.2,31.55,0,1.8,44,1,2.51,8.8,9.55,9.44,16.25
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,713,10,THOMAS LAKE ELEMENTARY                            ,19,Dakota                                            ,11,23.07,5.6,17.47,0,1,0,0,0,0,0,0,5.6,16.47,0,20,0,0.76,3.81,3.6,2,3,7.9,0,6.4,15.11,0,1.56,44,0,0,0,6.17,8,8.9
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,714,10,ECHO PARK ELEMENTARY                              ,19,Dakota                                            ,11,45.85,3,42.85,0,0,0,0,0,0,0,0,3,42.85,0,13,9.37,8.19,7.9,10.5,4.99,1,2.9,0,15.37,30.48,0,0,39,2,7.83,5.39,14.24,10.49,5.9
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,715,10,HIGHLAND ELEMENTARY                               ,19,Dakota                                            ,11,41.36,2,39.36,0,1,0,0,0,0,0,0,2,38.36,0.2,19,1.2,4.98,6.9,6.78,7.5,5,7,0,6.7,33.66,0,1,44,0.2,2,3.98,13.68,10.5,11
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,716,10,DEERWOOD ELEMENTARY                               ,19,Dakota                                            ,11,38.09,3.5,34.59,0,0,0,0,0,0.5,0,0,3.5,34.09,0,17,2,7,5.72,9.31,5.05,4.01,5,0,13.24,24.85,0,0,45,0,1,3,11.82,14.27,8
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,717,10,WOODLAND ELEMENTARY                               ,19,Dakota                                            ,11,32.28,3.83,28.45,0,0,0,0,1,1.02,0,0,2.83,27.43,0,20,2.36,4,2.02,3.5,2.5,7.9,8,0,9.6,22.18,0.5,0,47,1,1,3,2.88,17.3,7.1
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,718,10,PINEWOOD EL.                                      ,19,Dakota                                            ,11,33.24,8,25.24,0,0,0,0,0,0,0,0,8,25.24,2.49,17,3.49,1.17,1.8,7.78,7,5,7,0,6.49,25.75,0,1,44,2,1.49,0,10.28,10.47,9
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,719,10,SHANNON PARK ELEMENTARY                           ,19,Dakota                                            ,11,46.3,2,44.3,0,0,0,1,0,0,0,0,2,43.3,2.49,14,4.49,7.72,10.38,8.5,4,6.61,4.6,0,8.97,37.33,0,0,38,3.49,2.01,8.99,11.17,15.23,5.41
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,720,10,OAK RIDGE ELEMENTARY                              ,19,Dakota                                            ,11,44,2.5,41.5,0,0,0,0,0,1,0,1,2.5,39.5,1.5,13,8.8,4.83,8.1,9.3,3.97,6,3,0,13.8,30.2,0,0,43,1,4.5,5.5,11,13.73,8.27
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,764,10,GLACIER HILLS ELEMENTARY                          ,19,Dakota                                            ,11,44.47,6.01,38.46,0,0,1,0,0,0,0,0,5.01,38.46,0,14,5.11,9.72,7.97,7.4,10.47,1.8,2,0,12.91,31.56,0,0,44,0,2.4,8.01,11.47,17.69,4.9
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,765,10,RED PINE ELEMENTARY                               ,19,Dakota                                            ,11,49.64,5.94,43.7,0,0,0,1,0,1,0,0,5.94,41.7,0,16,5,6,8.69,13.08,10.87,2,4,0,7,40.14,0,2.5,41,3,1,3.5,21.77,13.37,7
13-14,196,1,ROSEMOUNT-APPLE VALLEY-EAGAN                      ,0,0,Totals                                            ,19,Dakota                                            ,11,1570.94,412.57,1158.37,1.83,3.71,6.8,7.28,3,7.18,4.46,4.83,396.48,1135.37,21.77,16,155,226.82,296.62,314.82,227.19,157.58,170.5,0,372.37,1163.87,2.1,32.6,43,35.86,110.61,177.96,459.19,473.42,313.9
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,0,0,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,19,Dakota                                            ,11,3.5,0,3.5,0,0,0,0,0,0,0,0,0,3.5,0,14,1,0,0,2.5,0,0,0,0,1,2.5,0,0,44,0,1,0,1,0.5,1
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,52,20,FRIENDLY HILLS MIDDLE                             ,19,Dakota                                            ,11,39.57,9.67,29.9,0,0,0,1,1,0,0,0,8.67,28.9,0,12,6,7.5,13.9,3.2,6.97,1,1,0,11,28.57,0,0,38,0,6.5,4.6,17.77,8.7,2
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,53,32,HENRY SIBLEY HIGH SCHOOL                          ,19,Dakota                                            ,11,72.03,39.5,32.53,0,1,0,0,0,0,0,1,39.5,30.53,0.8,15,9.4,11.8,13.8,20.03,11,5,1,0,11.8,59.23,1,0,41,2,8.6,6.6,24.5,24.3,6.03
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,54,20,HERITAGE E-STEM MAGNET SCHOOL                     ,19,Dakota                                            ,11,49.24,16.7,32.54,0,0,0,1,0,0,0,0,16.7,31.54,0.4,13,11.17,9.9,10,3.5,8,4,2.67,0,13.67,32.57,3,0,38,1,8.67,7.4,15.5,13,3.67
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,815,10,MORELAND ART/HEALTH SCIENCE MAGNET                ,19,Dakota                                            ,11,34.82,0.5,34.32,0,0,0,0,0,2,0,1,0.5,31.32,0,11,10.83,8,4.33,6.66,3,1,1,0,15.83,18.99,0,0,38,2,10,4.5,7.32,6,5
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,816,10,MENDOTA ELEMENTARY                                ,19,Dakota                                            ,11,23.5,4,19.5,0,0,0,0,0,0,0,0,4,19.5,1,15,5.33,1,5.17,4,2,4,2,0,7.34,16.16,0,0,43,2,0,3.5,6.67,5.33,6
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,817,10,GARLOUGH ENVIRONMENTAL MAGNET                     ,19,Dakota                                            ,11,29.5,3.5,26,0,0,0,0,0,2,0,0,3.5,24,0,11,5.5,9,5,6,1,2,0,0,11.5,18,0,0,39,1,6,4.5,7,7,4
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,819,10,SOMERSET ELEMENTARY                               ,19,Dakota                                            ,11,24.67,2,22.67,0,0,0,0,0,1,0,0,2,21.67,1.67,11,9.17,8.17,1.5,0.33,3,2.5,0,0,12.17,12.5,0,0,38,0.67,6.5,3.5,6.5,5.5,2
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,820,10,PILOT KNOB STEM MAGNET SCHOOL                     ,19,Dakota                                            ,11,25.35,2.5,22.85,1,0,0,2,0,0,0,1,1.5,19.85,0,13,7.34,5.67,1.5,3.84,2,1,3,0,11.34,14.01,0,0,43,2,5.34,0,3.67,7.34,7
13-14,197,1,WEST ST. PAUL-MENDOTA HTS.-EAGAN                  ,0,0,Totals                                            ,19,Dakota                                            ,11,302.18,78.37,223.81,1,1,0,4,1,5,0,3,76.37,210.81,3.87,13,65.74,61.04,55.2,50.06,36.97,20.5,10.67,0,95.65,202.53,4,0,40,10.67,52.61,34.6,89.93,77.67,36.7
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,0,0,INVER GROVE HEIGHTS SCHOOLS                       ,19,Dakota                                            ,11,9.93,1,8.93,0,0,0,0,0,0,0,0,1,8.93,0,14,4,1,1,0.93,1,1,1,0,2,7.93,0,0,44,2,1,0,2,1,3.93
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,26,32,SIMLEY SENIOR HIGH                                ,19,Dakota                                            ,11,52.84,30.02,22.82,1,0,1.68,1,0,0,0,0,27.34,21.82,1,18,6.22,7.02,14.08,7.4,3.02,5.1,9,0,12.26,38.56,1,1.02,44,3,0.4,9.06,13.82,17.16,9.4
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,27,20,INVER GROVE HEIGHTS MIDDLE                        ,19,Dakota                                            ,11,39.77,13.16,26.61,0,0,1.08,0,0,0,0,0,12.08,26.61,0.91,15,6.56,9.26,11.75,3.67,1.9,3.83,2.8,0,8,31.77,0,0,41,1,5.65,6.42,13.44,8.46,4.8
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,226,42,SIMLEY ALTERNATIVE PROGRAM                        ,19,Dakota                                            ,11,2.02,1,1.02,0,0,1,0,0,0,0,0,0,1.02,0,4,2.02,0,0,0,0,0,0,0,2.02,0,0,0,32,0,1.02,0,1,0,0
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,574,10,ATHENEUM ELEMENTARY                               ,19,Dakota                                            ,11,4,0,4,0,0,0,0,0,0,0,0,0,4,0,8,1,2,0,1,0,0,0,0,2,2,0,0,46,0,1,0,1,0,2
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,575,10,HILLTOP ELEMENTARY                                ,19,Dakota                                            ,11,40,5,35,0,0,0,0,1,0,0,0,4,35,1,16,10,4,8,5,4,5,3,0,15,24,1,0,40,3,8,5,8,8,8
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,577,10,PINE BEND ELEMENTARY                              ,19,Dakota                                            ,11,30.2,2,28.2,0,0,0,0,0,0,0,0,2,28.2,1.2,15,6.2,7,4,3,3,3,4,0,12.2,18,0,0,39,3,5.2,4,6,9,3
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,578,10,SALEM HILLS ELEMENTARY                            ,19,Dakota                                            ,11,21.4,1,20.4,0,0,0,0,0,0,0,0,1,20.4,1,17,4.4,5,1,2,2,3,3,0,7.4,14,0,0,43,1,5,1,3.4,4,7
13-14,199,1,INVER GROVE HEIGHTS SCHOOLS                       ,0,0,Totals                                            ,19,Dakota                                            ,11,200.16,53.18,146.98,1,0,3.76,1,1,0,0,0,47.42,145.98,5.11,16,40.4,35.28,39.83,23,14.92,20.93,22.8,0,60.88,136.26,2,1.02,42,13,27.27,25.48,48.66,47.62,38.13
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,0,0,HASTINGS PUBLIC SCHOOL DISTRICT                   ,19,Dakota                                            ,11,1,0,1,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,1,0,0,0,0,0,1,0,0,52,0,0,0,0,1,0
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,129,32,HASTINGS HIGH SCHOOL                              ,19,Dakota                                            ,11,82.11,43.32,38.79,0,0,0,0,0,0,0,0,43.32,38.79,1.8,16,12.41,11.33,12.7,23.35,12.4,4.4,4.5,0,26.22,55.89,0,0,41,2.8,11.53,5.81,35.02,18.43,8.52
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,130,20,HASTINGS MIDDLE SCHOOL                            ,19,Dakota                                            ,11,74.15,22.52,51.63,0,0,0,0,0,0,0,0,22.52,51.63,0.37,17,2.57,23.81,10.12,13.62,11.25,5.13,6.65,0,18,56.15,0,0,43,0.4,9.01,9.61,22.25,20.17,12.71
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,136,41,HASTINGS ALTERNATIVE CENTER                       ,19,Dakota                                            ,11,4.33,4.13,0.2,0,0,0,0,0,0,0,0,4.13,0.2,0,17,1,1.17,1,0,0.96,0,0.2,0,2.17,2.16,0,0,51,0,0,0.17,1,1,2.16
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,137,77,HARBOR EDUCATIONAL PROGRAM                        ,19,Dakota                                            ,11,0.5,0.33,0.17,0,0,0,0,0,0,0,0,0.33,0.17,0,20,0,0,0.17,0,0,0.33,0,0,0.17,0.33,0,0,56,0,0,0,0,0,0.5
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,138,50,HASTINGS EARLY CHILD SPECIAL ED.                  ,19,Dakota                                            ,11,2.83,0,2.83,0,0,0,0,0,0,0,0,0,2.83,0,7,0.53,1.5,0,0.8,0,0,0,0,2.83,0,0,0,38,0,0.9,0.6,0.53,0.8,0
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,609,10,KENNEDY ELEMENTARY                                ,19,Dakota                                            ,11,28.03,1,27.03,0,0,0,0,0,0,0,0,1,27.03,0,14,6,7.93,5.77,2,2,1,3.33,0,9.77,18.26,0,0,40,0,6,7.7,4,5,5.33
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,610,10,PINECREST ELEMENTARY                              ,19,Dakota                                            ,11,30.89,5,25.89,0,0,0,0,0,0,0,0,5,25.89,0,14,5.99,7,5,2.4,5.5,1,4,0,12.39,18.5,0,0,38,2.99,6,6,4.5,7,4.4
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,612,10,CHRISTA MCAULIFFE ELEMENTARY                      ,19,Dakota                                            ,11,31.87,3,28.87,0,0,0,0,0,0,0,0,3,28.87,0,18,4,6,2,4.4,7.33,3,5.14,0,8.4,23.47,0,0,43,1,5,6,8,3,8.87
13-14,200,1,HASTINGS PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,19,Dakota                                            ,11,255.71,79.3,176.41,0,0,0,0,0,0,0,0,79.3,176.41,2.17,16,32.5,58.74,36.76,47.57,39.44,14.86,23.82,0,79.95,175.76,0,0,42,7.19,38.44,35.89,75.3,56.4,42.49
13-14,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT                   ,1,33,HAYFIELD SEC.                                     ,20,Dodge                                             ,10,20.23,12.57,7.66,0,0,0,0,0,0,0,0,12.57,7.66,1.6,12,6.34,1.5,6.16,3.1,2.14,0.99,0,0,15.84,4.36,0,0,36,2.6,3.62,4.91,4.68,4.42,0
13-14,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT                   ,2,10,BROWNSDALE ELEMENTARY                             ,20,Dodge                                             ,10,9.64,2.6,7.04,0,0,0,0,0,0,0,0,2.6,7.04,2,12,4.77,1,0.27,0,1,1,1,0,8.37,1.27,0,0,36,4,1.77,0,0,3.27,0.6
13-14,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT                   ,3,10,HAYFIELD ELEMENTARY                               ,20,Dodge                                             ,10,19.26,6.4,12.86,0,0,0,0,0,0,0,0,6.4,12.86,1,19,3.07,0,4.1,1.19,4,4.5,2,0,15.09,4.07,0,0,44,0,3.07,0,4.03,9.26,2.9
13-14,203,1,HAYFIELD PUBLIC SCHOOL DISTRICT                   ,0,0,Totals                                            ,20,Dodge                                             ,10,49.13,21.57,27.56,0,0,0,0,0,0,0,0,21.57,27.56,4.6,13,14.18,2.5,10.53,4.29,7.14,6.49,3,0,39.3,9.7,0,0,38,6.6,8.46,4.91,8.71,16.95,3.5
13-14,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT                ,0,0,KASSON-MANTORVILLE SCHOOL DISTRICT                ,20,Dodge                                             ,10,0.4,0.33,0.07,0,0,0,0,0,0,0,0,0.33,0.07,0,18,0,0,0,0.4,0,0,0,0,0.33,0,0,0,50,0,0,0,0,0.4,0
13-14,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT                ,10,10,KASSON-MANTORVILLE ELEMENTARY                     ,20,Dodge                                             ,10,48.32,9.83,38.49,0,0,0,0,0,0,0,0,9.83,38.49,0,17,2,12.67,9.63,11,3,8.02,2,0,36.3,12.02,0,0,42,0,5,8.8,17.7,11.02,5.8
13-14,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT                ,30,32,KASSON-MANTORVILLE SENIOR HIGH                    ,20,Dodge                                             ,10,37.47,17.27,20.2,0,0,0,0,0,0,0,0,17.27,20.2,1.98,17,4.31,5.95,10.65,6.28,3.96,0.99,4.34,0,26.62,10.85,0,0,43,2.98,2.32,7.51,10.5,5.26,8.9
13-14,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT                ,40,20,KASSON-MANTORVILLE MIDDLE SCHOOL                  ,20,Dodge                                             ,10,34.87,14.17,20.7,0,0,0,0,0,0,0,0,14.17,20.7,0.54,13,9.63,5.57,9.1,2.82,4.53,0,3.22,0,25.2,9.67,0,0,37,2.42,7.38,7.62,8.96,4.47,4.02
13-14,204,1,KASSON-MANTORVILLE SCHOOL DISTRICT                ,0,0,Totals                                            ,20,Dodge                                             ,10,121.06,41.6,79.46,0,0,0,0,0,0,0,0,41.6,79.46,2.52,15,15.94,24.19,29.38,20.5,11.49,9.01,9.56,0,88.45,32.54,0,0,40,5.4,14.7,23.93,37.16,21.15,18.72
13-14,206,1,ALEXANDRIA PUBLIC SCHOOL DISTRICT                 ,0,0,ALEXANDRIA PUBLIC SCHOOL DISTRICT                 ,21,Douglas                                           ,4,4.03,0.7,3.33,0,0,0,0,0,0,0,0,0.7,3.33,0.4,15,1.26,1.83,0,0.24,0.43,0,0.27,0,2.96,0,0,0,52,0,0.26,0,0.64,1.43,1.7
