DataYear,DistrictCountyNumber,DistrictCountyName,districtNumber,districtType,DistrictName,schoolNumber,SchoolName,ECSUNumber,EconomicDevelopmentRegion,Grade,AMI_Male,AMI_Female,API_Male,API_Female,HIS_Male,HIS_Female,BLK_Male,BLK_Female,WHT_Male,WHT_Female,TotalMale,TotalFemale,TotalMinority,TotalStudents,Entity,MinMaxGrade,SchoolLocationCountyNumber,SchoolLocationCountyName,SchoolClassification
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,05,4,4,18,19,9,3,6,20,238,227,275,273,83,548,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,06,3,4,17,18,11,5,15,8,255,234,301,269,81,570,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,07,2,5,18,22,4,11,12,9,244,261,280,308,83,588,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,08,0,4,11,12,5,7,6,7,294,219,316,249,52,565,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,09,3,1,17,14,5,9,9,9,296,286,330,319,67,649,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,10,1,5,10,19,8,4,7,5,261,238,287,271,59,558,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,11,5,1,18,16,5,7,11,7,267,278,306,309,70,615,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,12,5,2,16,12,4,6,12,7,262,271,299,298,64,597,District,EC-12,, ,
12-13,70,Scott                                        ,0719,01,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,000, ,11,11,All Grades,45,44,194,228,81,92,134,136,3295,3107,3749,3607,954,7356,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,EC,0,0,7,0,5,3,5,6,59,27,76,36,26,112,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,KG,11,11,43,42,42,36,22,18,198,197,316,304,225,620,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,01,2,4,50,48,38,37,19,24,192,212,301,325,222,626,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,02,5,5,44,40,40,30,36,21,219,208,344,304,221,648,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,03,8,9,48,34,36,32,19,19,235,205,346,299,205,645,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,04,8,6,37,38,42,42,18,21,205,198,310,305,212,615,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,05,4,3,46,38,32,31,22,23,190,193,294,288,199,582,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,06,8,7,45,35,34,30,17,22,194,189,298,283,198,581,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,07,5,4,43,52,34,23,23,25,197,167,302,271,209,573,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,08,4,5,28,48,48,41,23,20,178,173,281,287,217,568,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,09,4,2,29,34,33,35,23,18,170,180,259,269,178,528,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,10,6,5,32,27,36,34,29,13,181,150,284,229,182,513,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,11,6,7,37,36,31,28,17,19,183,155,274,245,181,519,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,12,4,4,30,30,40,25,20,13,150,168,244,240,166,484,District,EC-12,, ,
12-13,70,Scott                                        ,0720,01,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,000, ,11,11,All Grades,75,72,519,502,491,427,293,262,2551,2422,3929,3685,2641,7614,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,EC,0,0,0,0,0,0,0,0,49,20,49,20,0,69,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,KG,0,1,1,0,2,1,2,1,139,140,144,143,8,287,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,01,0,0,2,0,2,3,4,2,139,145,147,150,13,297,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,02,1,1,2,4,1,0,0,0,126,152,130,157,9,287,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,03,1,1,0,0,5,0,2,2,151,150,159,153,11,312,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,04,0,2,4,1,0,2,2,1,135,137,141,143,12,284,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,05,0,1,2,2,3,2,1,2,145,138,151,145,13,296,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,06,0,2,2,4,3,5,1,2,138,133,144,146,19,290,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,07,0,0,1,1,1,3,0,2,133,146,135,152,8,287,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,08,1,0,1,0,5,2,2,1,146,146,155,149,12,304,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,09,0,0,1,1,3,2,2,1,164,153,170,157,10,327,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,10,0,0,3,3,2,2,2,2,141,152,148,159,14,307,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,11,0,0,2,0,1,1,1,2,157,142,161,145,7,306,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,12,0,0,6,2,3,0,1,0,143,137,153,139,12,292,District,EC-12,, ,
12-13,70,Scott                                        ,0721,01,NEW PRAGUE AREA SCHOOLS            ,000, ,11,11,All Grades,3,8,27,18,31,23,20,18,1906,1891,1987,1958,148,3945,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,EC,0,0,0,0,0,0,0,0,11,7,11,7,0,18,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,KG,0,0,2,3,3,1,1,0,99,92,105,96,10,201,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,01,1,0,1,2,1,1,0,1,98,101,101,105,7,206,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,02,0,0,0,1,1,1,2,1,82,92,85,95,6,180,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,03,1,1,1,0,1,1,1,4,100,94,104,100,10,204,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,04,2,1,1,1,3,0,2,0,106,115,114,117,10,231,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,05,2,0,1,0,3,1,0,2,119,96,125,99,9,224,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,06,0,0,0,2,0,0,0,0,104,107,104,109,2,213,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,07,0,0,0,1,1,1,1,2,114,118,116,122,6,238,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,08,0,3,0,1,0,1,1,1,134,86,135,92,7,227,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,09,0,1,0,1,1,2,0,2,115,113,116,119,7,235,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,10,0,0,1,1,0,5,0,0,122,98,123,104,7,227,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,11,1,0,1,0,0,1,0,0,95,101,97,102,3,199,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,12,0,0,2,0,2,0,1,1,84,85,89,86,6,175,District,EC-12,, ,
12-13,71,Sherburne                                    ,0726,01,BECKER PUBLIC SCHOOL DISTRICT      ,000, ,07,07W,All Grades,7,6,10,13,16,15,9,14,1383,1305,1425,1353,90,2778,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,EC,0,0,0,0,1,0,0,0,27,13,28,13,1,41,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,KG,0,0,2,3,1,6,3,3,110,121,116,133,18,249,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,01,2,1,1,1,7,12,4,1,118,108,132,123,29,255,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,02,1,1,1,1,4,6,4,5,122,114,132,127,23,259,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,03,0,1,1,2,5,5,1,4,124,134,131,146,19,277,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,04,0,1,3,4,4,7,3,6,118,119,128,137,28,265,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,05,0,1,3,2,6,3,3,6,104,113,116,125,24,241,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,06,1,1,2,3,4,6,3,3,113,106,123,119,23,242,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,07,0,0,0,1,6,3,3,7,116,136,125,147,20,272,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,08,4,0,2,3,5,8,1,3,133,119,145,133,26,278,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,09,0,5,1,2,7,9,4,7,101,113,113,136,35,249,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,10,2,2,1,3,6,3,4,4,107,122,120,134,25,254,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,11,2,1,1,2,0,4,3,2,110,95,116,104,15,220,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,12,1,1,2,0,2,5,3,2,108,110,116,118,16,234,District,EC-12,, ,
12-13,71,Sherburne                                    ,0727,01,BIG LAKE PUBLIC SCHOOL DISTRICT    ,000, ,07,07W,All Grades,13,15,20,27,58,77,39,53,1511,1523,1641,1695,302,3336,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,EC,3,0,2,3,5,3,7,1,134,75,151,82,24,233,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,KG,5,6,12,11,15,23,8,7,418,391,458,438,87,896,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,01,3,3,13,14,20,18,17,21,427,412,480,468,109,948,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,02,4,2,13,13,11,24,15,10,419,440,462,489,92,951,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,03,5,5,11,11,16,13,15,10,473,430,520,469,86,989,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,04,3,3,13,14,13,12,12,14,454,451,495,494,84,989,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,05,3,8,17,8,14,10,9,18,455,443,498,487,87,985,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,06,7,6,8,19,15,12,8,17,455,421,493,475,92,968,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,07,3,9,12,11,14,16,11,12,461,467,501,515,88,1016,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,08,7,5,14,16,9,10,14,12,463,412,507,455,87,962,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,09,7,8,7,9,13,15,20,11,448,442,495,485,90,980,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,10,7,10,15,10,14,11,19,14,435,414,490,459,100,949,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,11,6,0,11,9,9,5,13,5,468,413,507,432,58,939,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,12,7,7,6,9,11,11,15,9,427,446,466,482,75,948,District,EC-12,, ,
12-13,71,Sherburne                                    ,0728,01,ELK RIVER PUBLIC SCHOOL DISTRICT   ,000, ,07,07W,All Grades,70,72,154,157,179,183,183,161,5937,5657,6523,6230,1159,12753,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,0,0,0,0,0,0,0,0,4,2,4,2,0,6,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,2,1,0,0,0,0,0,0,38,39,40,40,3,80,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,0,3,0,1,0,0,0,0,40,33,40,37,4,77,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,0,0,0,0,1,0,0,0,27,30,28,30,1,58,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,0,1,0,0,1,0,0,0,28,29,29,30,2,59,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,1,1,0,0,1,0,0,0,51,35,53,36,3,89,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,1,0,0,0,0,0,0,0,34,37,35,37,1,72,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,0,0,0,0,0,0,0,0,33,30,33,30,0,63,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,0,1,0,0,0,1,0,0,55,42,55,44,2,99,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,0,0,0,0,0,0,0,0,45,41,45,41,0,86,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,0,0,0,0,0,0,0,0,37,49,37,49,0,86,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,0,0,0,0,0,0,0,0,47,31,47,31,0,78,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,11,0,0,0,0,0,0,0,0,34,43,34,43,0,77,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,12,1,0,0,1,0,1,0,0,33,37,34,39,3,73,District,EC-12,, ,
12-13,73,Stearns                                      ,0738,01,HOLDINGFORD PUBLIC SCHOOL DISTRICT ,000, ,07,07W,All Grades,5,7,0,2,3,2,0,0,506,478,514,489,19,1003,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,0,0,0,0,0,0,0,0,2,2,2,2,0,4,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,0,0,0,0,0,0,0,0,24,26,24,26,0,50,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,0,2,0,0,0,1,0,0,19,19,19,22,3,41,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,0,1,0,0,0,0,0,0,26,29,26,30,1,56,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,1,1,0,0,0,1,1,1,34,18,36,21,5,57,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,1,0,0,0,0,0,0,0,19,21,20,21,1,41,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,0,1,0,0,0,0,0,1,19,19,19,21,2,40,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,0,1,0,1,0,0,0,0,27,30,27,32,2,59,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,1,1,0,0,0,0,0,0,28,24,29,25,2,54,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,0,1,1,0,0,0,1,0,25,20,27,21,3,48,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,0,0,0,0,0,0,1,0,18,24,19,24,1,43,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,0,0,0,0,0,0,0,1,31,29,31,30,1,61,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,0,0,0,1,2,0,3,0,22,22,27,23,6,50,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,0,0,1,0,0,0,0,0,30,36,31,36,1,67,District,EC-12,, ,
12-13,73,Stearns                                      ,0739,01,KIMBALL PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,3,8,2,2,2,2,6,3,324,319,337,334,28,671,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,EC,0,0,0,0,8,2,0,0,6,8,14,10,10,24,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,KG,0,0,0,0,18,10,0,1,24,21,42,32,29,74,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,01,0,0,0,1,15,17,0,0,24,23,39,41,33,80,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,02,0,0,0,0,18,7,1,0,20,25,39,32,26,71,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,03,0,0,1,0,10,12,0,0,25,25,36,37,23,73,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,04,0,0,0,0,13,12,1,0,36,26,50,38,26,88,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,05,0,0,0,0,5,16,0,0,38,30,43,46,21,89,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,06,0,0,1,0,11,12,0,0,40,31,52,43,24,95,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,07,0,0,0,0,16,10,0,1,52,58,68,69,27,137,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,08,0,0,0,0,17,6,0,0,63,50,80,56,23,136,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,09,0,0,0,0,4,12,0,1,53,44,57,57,17,114,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,10,0,0,0,0,11,10,0,0,48,43,59,53,21,112,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,11,0,0,0,0,4,10,1,0,49,53,54,63,15,117,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,12,0,0,0,0,11,3,0,1,57,53,68,57,15,125,District,EC-12,, ,
12-13,73,Stearns                                      ,0740,01,MELROSE PUBLIC SCHOOL DISTRICT     ,000, ,07,07W,All Grades,0,0,2,1,161,139,3,4,535,490,701,634,310,1335,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,EC,0,0,0,0,0,1,0,0,13,5,13,6,1,19,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,KG,0,1,0,0,0,3,1,0,26,46,27,50,5,77,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,01,0,0,0,0,2,0,0,0,41,33,43,33,2,76,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,02,0,1,1,0,0,2,0,1,23,43,24,47,5,71,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,03,0,0,1,0,0,0,2,0,42,44,45,44,3,89,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,04,0,1,0,0,2,1,2,0,38,35,42,37,6,79,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,05,0,0,0,0,5,1,2,1,33,39,40,41,9,81,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,06,0,0,0,1,0,1,1,2,35,38,36,42,5,78,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,07,0,0,0,1,1,1,1,0,33,37,35,39,4,74,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,08,0,1,1,0,1,0,0,1,43,34,45,36,4,81,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,09,0,1,1,0,1,1,1,0,27,36,30,38,5,68,District,EC-12,, ,
12-13,73,Stearns                                      ,0741,01,PAYNESVILLE PUBLIC SCHOOL DISTRICT ,000, ,07,07W,10,0,0,0,0,1,0,1,0,36,28,38,28,2,66,District,EC-12,, ,
