dat_yer,dst_num,dst_tye,dst_nam,grd,cou_num,ecu_num,ami_mal,ami_fem,api_mal,api_fem,his_mal,his_fem,blk_mal,blk_fem,wht_mal,wht_fem,tot_mal,tot_fem,tot_mny,tot_tot,eco_dev
98-99,0038,01,RED LAKE,07,04,01,50,53,0,0,0,0,0,0,0,0,50,53,103,103,02
98-99,0038,01,RED LAKE,08,04,01,50,46,0,0,0,0,0,0,0,0,50,46,96,96,02
98-99,0038,01,RED LAKE,09,04,01,71,52,0,0,0,0,0,0,0,0,71,52,123,123,02
98-99,0038,01,RED LAKE,10,04,01,61,48,0,0,0,0,0,0,0,0,61,48,109,109,02
98-99,0038,01,RED LAKE,11,04,01,35,35,0,0,0,0,0,0,0,0,35,35,70,70,02
98-99,0038,01,RED LAKE,12,04,01,40,36,0,0,0,0,0,0,0,0,40,36,76,76,02
98-99,0038,01,RED LAKE,KG,04,01,73,50,0,0,0,0,0,0,0,0,73,50,123,123,02
98-99,0038,01,RED LAKE,PK,04,01,11,11,0,0,0,0,0,0,0,0,11,11,22,22,02
98-99,0047,01,SAUK RAPIDS,01,05,07,0,0,0,2,3,2,0,1,121,103,124,108,8,232,07W
98-99,0047,01,SAUK RAPIDS,02,05,07,0,0,0,2,1,0,0,1,112,98,113,101,4,214,07W
98-99,0047,01,SAUK RAPIDS,03,05,07,0,0,3,0,0,0,1,2,108,101,112,103,6,215,07W
98-99,0047,01,SAUK RAPIDS,04,05,07,0,0,1,2,1,1,0,0,123,126,125,129,5,254,07W
98-99,0047,01,SAUK RAPIDS,05,05,07,0,0,1,2,0,0,1,0,128,128,130,130,4,260,07W
98-99,0047,01,SAUK RAPIDS,06,05,07,0,0,2,0,0,1,0,0,123,116,125,117,3,242,07W
98-99,0047,01,SAUK RAPIDS,07,05,07,0,0,1,2,1,1,0,0,148,152,150,155,5,305,07W
98-99,0047,01,SAUK RAPIDS,08,05,07,0,0,1,0,0,0,1,0,150,141,152,141,2,293,07W
98-99,0047,01,SAUK RAPIDS,09,05,07,0,0,2,5,2,1,2,1,165,121,171,128,13,299,07W
98-99,0047,01,SAUK RAPIDS,10,05,07,0,1,0,0,2,0,1,1,143,129,146,131,5,277,07W
98-99,0047,01,SAUK RAPIDS,11,05,07,0,0,0,1,0,0,0,0,124,123,124,124,1,248,07W
98-99,0047,01,SAUK RAPIDS,12,05,07,1,0,1,1,0,0,0,1,109,128,111,130,4,241,07W
98-99,0047,01,SAUK RAPIDS,KG,05,07,0,0,0,1,0,0,0,0,119,98,119,99,1,218,07W
98-99,0047,01,SAUK RAPIDS,PK,05,07,0,0,0,0,0,0,0,0,29,8,29,8,0,37,07W
98-99,0051,01,FOLEY,01,05,07,0,1,1,0,0,0,0,0,62,61,63,62,2,125,07W
98-99,0051,01,FOLEY,02,05,07,0,1,0,0,0,0,0,0,56,59,56,60,1,116,07W
98-99,0051,01,FOLEY,03,05,07,1,0,0,1,1,0,0,0,70,48,72,49,3,121,07W
98-99,0051,01,FOLEY,04,05,07,0,0,0,0,0,0,1,0,84,65,85,65,1,150,07W
98-99,0051,01,FOLEY,05,05,07,0,0,0,0,1,0,0,0,63,60,64,60,1,124,07W
98-99,0051,01,FOLEY,06,05,07,0,0,0,0,0,0,0,0,61,61,61,61,0,122,07W
98-99,0051,01,FOLEY,07,05,07,0,0,0,1,1,0,0,0,78,73,79,74,2,153,07W
98-99,0051,01,FOLEY,08,05,07,0,0,0,0,0,0,0,0,85,63,85,63,0,148,07W
98-99,0051,01,FOLEY,09,05,07,0,0,0,0,0,0,0,0,82,80,82,80,0,162,07W
98-99,0051,01,FOLEY,10,05,07,0,0,0,1,0,0,0,0,87,83,87,84,1,171,07W
98-99,0051,01,FOLEY,11,05,07,0,0,0,0,0,0,0,0,70,84,70,84,0,154,07W
98-99,0051,01,FOLEY,12,05,07,0,0,0,0,0,0,0,0,66,76,66,76,0,142,07W
98-99,0051,01,FOLEY,KG,05,07,0,0,2,0,0,0,0,0,61,65,63,65,2,128,07W
98-99,0051,01,FOLEY,PK,05,07,0,0,0,0,0,0,0,0,2,2,2,2,0,4,07W
98-99,0062,01,ORTONVILLE,01,06,06,0,0,0,0,1,0,0,0,16,21,17,21,1,38,06W
98-99,0062,01,ORTONVILLE,02,06,06,1,0,0,0,0,0,0,0,28,21,29,21,1,50,06W
98-99,0062,01,ORTONVILLE,03,06,06,1,0,0,0,0,0,0,0,23,20,24,20,1,44,06W
98-99,0062,01,ORTONVILLE,04,06,06,0,1,0,0,0,0,0,0,32,13,32,14,1,46,06W
98-99,0062,01,ORTONVILLE,05,06,06,3,0,0,0,0,0,1,0,27,17,31,17,4,48,06W
98-99,0062,01,ORTONVILLE,06,06,06,0,1,0,0,0,0,0,0,22,25,22,26,1,48,06W
98-99,0062,01,ORTONVILLE,07,06,06,0,2,0,0,0,0,0,0,30,31,30,33,2,63,06W
98-99,0062,01,ORTONVILLE,08,06,06,0,1,0,0,0,0,0,0,30,29,30,30,1,60,06W
98-99,0062,01,ORTONVILLE,09,06,06,0,1,0,0,1,0,0,0,52,32,53,33,2,86,06W
98-99,0062,01,ORTONVILLE,10,06,06,1,1,0,0,0,0,1,0,39,39,41,40,3,81,06W
98-99,0062,01,ORTONVILLE,11,06,06,0,0,0,0,0,0,0,0,34,36,34,36,0,70,06W
98-99,0062,01,ORTONVILLE,12,06,06,0,0,1,0,0,1,0,0,38,33,39,34,2,73,06W
98-99,0062,01,ORTONVILLE,KG,06,06,0,0,0,0,0,0,0,0,18,16,18,16,0,34,06W
98-99,0062,01,ORTONVILLE,PK,06,06,0,0,0,0,1,0,0,0,3,2,4,2,1,6,06W
98-99,0075,01,ST. CLAIR,01,07,09,0,0,0,0,0,0,0,0,34,15,34,15,0,49,09
98-99,0075,01,ST. CLAIR,02,07,09,0,0,0,0,0,0,0,0,26,22,26,22,0,48,09
98-99,0075,01,ST. CLAIR,03,07,09,0,0,0,0,0,0,0,0,32,32,32,32,0,64,09
98-99,0075,01,ST. CLAIR,04,07,09,0,0,0,0,0,0,0,0,24,20,24,20,0,44,09
98-99,0075,01,ST. CLAIR,05,07,09,0,0,0,0,0,0,0,0,27,33,27,33,0,60,09
98-99,0075,01,ST. CLAIR,06,07,09,0,0,0,0,0,0,0,0,33,35,33,35,0,68,09
98-99,0075,01,ST. CLAIR,07,07,09,0,0,0,0,0,0,1,0,29,30,30,30,1,60,09
98-99,0075,01,ST. CLAIR,08,07,09,0,0,0,0,0,0,0,0,31,23,31,23,0,54,09
98-99,0075,01,ST. CLAIR,09,07,09,0,0,0,0,0,0,0,0,32,28,32,28,0,60,09
98-99,0075,01,ST. CLAIR,10,07,09,0,0,0,0,0,0,0,0,27,22,27,22,0,49,09
98-99,0075,01,ST. CLAIR,11,07,09,0,0,0,0,1,0,0,0,23,21,24,21,1,45,09
98-99,0075,01,ST. CLAIR,12,07,09,0,0,0,0,0,0,0,0,22,23,22,23,0,45,09
98-99,0075,01,ST. CLAIR,KG,07,09,0,0,0,0,0,0,0,0,21,22,21,22,0,43,09
98-99,0075,01,ST. CLAIR,PK,07,09,0,0,0,0,0,0,0,0,9,3,9,3,0,12,09
98-99,0077,01,MANKATO,01,07,09,0,1,7,4,6,4,10,8,230,209,253,226,40,479,09
98-99,0077,01,MANKATO,02,07,09,1,2,7,8,10,3,7,7,247,236,272,256,45,528,09
98-99,0077,01,MANKATO,03,07,09,1,0,3,8,6,8,8,9,248,225,266,250,43,516,09
98-99,0077,01,MANKATO,04,07,09,1,0,8,8,7,5,11,6,253,233,280,252,46,532,09
98-99,0077,01,MANKATO,05,07,09,3,1,9,6,11,7,7,3,237,258,267,275,47,542,09
98-99,0077,01,MANKATO,06,07,09,0,0,12,3,7,3,7,4,264,223,290,233,36,523,09
98-99,0077,01,MANKATO,07,07,09,0,0,5,7,7,12,2,2,275,258,289,279,35,568,09
98-99,0077,01,MANKATO,08,07,09,2,0,15,4,2,7,7,3,289,242,315,256,40,571,09
98-99,0077,01,MANKATO,09,07,09,1,0,11,12,5,6,7,5,292,279,316,302,47,618,09
98-99,0077,01,MANKATO,10,07,09,1,0,14,12,6,6,6,2,277,303,304,323,47,627,09
98-99,0077,01,MANKATO,11,07,09,2,2,13,5,3,5,5,3,296,268,319,283,38,602,09
98-99,0077,01,MANKATO,12,07,09,1,0,6,11,4,6,2,1,302,292,315,310,31,625,09
98-99,0077,01,MANKATO,KG,07,09,0,0,4,3,7,5,9,2,221,200,241,210,30,451,09
98-99,0077,01,MANKATO,PK,07,09,0,1,1,0,1,0,2,2,67,32,71,35,7,106,09
98-99,0081,01,COMFREY,01,08,09,0,0,0,0,0,0,0,0,5,4,5,4,0,9,09
98-99,0081,01,COMFREY,02,08,09,0,0,0,0,0,0,0,0,7,7,7,7,0,14,09
98-99,0081,01,COMFREY,03,08,09,0,0,0,0,0,0,0,0,5,8,5,8,0,13,09
98-99,0081,01,COMFREY,04,08,09,0,0,0,0,0,0,0,0,5,4,5,4,0,9,09
98-99,0081,01,COMFREY,05,08,09,0,0,0,0,0,0,0,0,5,5,5,5,0,10,09
98-99,0081,01,COMFREY,06,08,09,0,0,0,0,0,0,0,0,7,3,7,3,0,10,09
98-99,0081,01,COMFREY,07,08,09,0,0,0,0,0,0,0,0,8,10,8,10,0,18,09
98-99,0081,01,COMFREY,08,08,09,0,0,0,0,0,0,0,0,9,6,9,6,0,15,09
98-99,0081,01,COMFREY,09,08,09,0,0,0,0,0,0,0,1,8,4,8,5,1,13,09
98-99,0081,01,COMFREY,10,08,09,0,0,0,0,0,1,0,0,6,13,6,14,1,20,09
98-99,0081,01,COMFREY,11,08,09,0,0,0,0,0,0,0,0,9,5,9,5,0,14,09
98-99,0081,01,COMFREY,12,08,09,0,0,0,0,1,0,0,0,10,5,11,5,1,16,09
98-99,0081,01,COMFREY,KG,08,09,0,0,0,0,0,0,0,0,7,3,7,3,0,10,09
98-99,0084,01,SLEEPY EYE,01,08,09,0,0,0,0,10,8,0,0,12,14,22,22,18,44,09
98-99,0084,01,SLEEPY EYE,02,08,09,0,0,1,0,9,6,1,0,12,11,23,17,17,40,09
98-99,0084,01,SLEEPY EYE,03,08,09,0,0,0,0,5,5,0,1,15,18,20,24,11,44,09
98-99,0084,01,SLEEPY EYE,04,08,09,0,0,0,1,9,2,0,0,27,21,36,24,12,60,09
98-99,0084,01,SLEEPY EYE,05,08,09,0,0,0,0,2,4,0,0,22,18,24,22,6,46,09
98-99,0084,01,SLEEPY EYE,06,08,09,0,0,0,0,6,3,0,0,24,25,30,28,9,58,09
98-99,0084,01,SLEEPY EYE,07,08,09,0,0,1,0,2,5,0,0,21,25,24,30,8,54,09
98-99,0084,01,SLEEPY EYE,08,08,09,0,0,0,0,3,3,0,0,36,24,39,27,6,66,09
98-99,0084,01,SLEEPY EYE,09,08,09,0,0,1,1,6,5,0,0,31,28,38,34,13,72,09
98-99,0084,01,SLEEPY EYE,10,08,09,0,0,0,0,1,3,1,0,31,28,33,31,5,64,09
98-99,0084,01,SLEEPY EYE,11,08,09,0,0,1,1,1,1,0,0,34,22,36,24,4,60,09
98-99,0084,01,SLEEPY EYE,12,08,09,0,0,1,0,2,2,0,1,26,34,29,37,6,66,09
98-99,0084,01,SLEEPY EYE,KG,08,09,0,0,0,0,4,5,0,0,19,12,23,17,9,40,09
98-99,0084,01,SLEEPY EYE,PK,08,09,0,0,0,0,1,0,0,0,4,2,5,2,1,7,09
98-99,0085,01,SPRINGFIELD,01,08,09,0,1,0,1,0,1,0,0,24,19,24,22,3,46,09
98-99,0085,01,SPRINGFIELD,02,08,09,0,0,0,1,2,0,0,0,21,20,23,21,3,44,09
98-99,0085,01,SPRINGFIELD,03,08,09,0,0,0,0,1,1,0,0,26,22,27,23,2,50,09
98-99,0085,01,SPRINGFIELD,04,08,09,0,0,0,0,0,0,0,0,19,22,19,22,0,41,09
98-99,0085,01,SPRINGFIELD,05,08,09,0,0,0,0,0,1,0,0,32,25,32,26,1,58,09
98-99,0085,01,SPRINGFIELD,06,08,09,0,0,0,0,1,0,0,0,26,23,27,23,1,50,09
98-99,0085,01,SPRINGFIELD,07,08,09,0,0,0,0,0,0,0,0,32,35,32,35,0,67,09
98-99,0085,01,SPRINGFIELD,08,08,09,0,0,0,0,0,0,0,0,29,45,29,45,0,74,09
98-99,0085,01,SPRINGFIELD,09,08,09,0,0,0,0,1,0,0,0,31,34,32,34,1,66,09
98-99,0085,01,SPRINGFIELD,10,08,09,0,0,1,0,0,0,0,0,37,37,38,37,1,75,09
98-99,0085,01,SPRINGFIELD,11,08,09,0,0,0,0,0,0,0,0,35,30,35,30,0,65,09
98-99,0085,01,SPRINGFIELD,12,08,09,0,0,0,0,0,0,0,0,38,36,38,36,0,74,09
98-99,0085,01,SPRINGFIELD,KG,08,09,0,0,0,0,2,1,0,0,34,14,36,15,3,51,09
98-99,0085,01,SPRINGFIELD,PK,08,09,0,0,0,0,0,0,0,0,2,5,2,5,0,7,09
98-99,0088,01,NEW ULM,01,08,09,0,1,0,0,2,2,2,0,95,83,99,86,7,185,09
98-99,0088,01,NEW ULM,02,08,09,1,0,0,0,0,3,0,1,93,93,94,97,5,191,09
98-99,0088,01,NEW ULM,03,08,09,0,0,0,0,1,4,0,0,102,89,103,93,5,196,09
98-99,0088,01,NEW ULM,04,08,09,0,1,0,0,2,5,1,1,106,96,109,103,10,212,09
98-99,0088,01,NEW ULM,05,08,09,0,0,1,1,0,1,1,0,113,100,115,102,4,217,09
98-99,0088,01,NEW ULM,06,08,09,0,0,1,1,6,0,0,0,94,108,101,109,8,210,09
98-99,0088,01,NEW ULM,07,08,09,0,0,2,1,1,0,0,0,120,113,123,114,4,237,09
98-99,0088,01,NEW ULM,08,08,09,1,0,2,3,2,1,0,0,123,95,128,99,9,227,09
98-99,0088,01,NEW ULM,09,08,09,0,0,0,0,2,2,0,1,146,115,148,118,5,266,09
98-99,0088,01,NEW ULM,10,08,09,0,1,0,1,1,0,1,0,112,116,114,118,4,232,09
98-99,0088,01,NEW ULM,11,08,09,0,0,1,2,1,1,1,0,106,114,109,117,6,226,09
98-99,0088,01,NEW ULM,12,08,09,1,0,1,1,0,0,0,0,123,116,125,117,3,242,09
98-99,0088,01,NEW ULM,KG,08,09,0,0,1,0,4,4,0,1,89,70,94,75,10,169,09
98-99,0088,01,NEW ULM,PK,08,09,0,0,0,0,0,0,0,0,20,6,20,6,0,26,09
98-99,0091,01,BARNUM,01,09,03,2,2,0,0,0,0,0,0,31,16,33,18,4,51,03
98-99,0091,01,BARNUM,02,09,03,2,0,0,0,1,0,0,0,20,15,23,15,3,38,03
98-99,0091,01,BARNUM,03,09,03,2,0,0,0,0,0,0,0,24,19,26,19,2,45,03
98-99,0091,01,BARNUM,04,09,03,1,3,0,0,0,0,0,0,19,24,20,27,4,47,03
98-99,0091,01,BARNUM,05,09,03,4,1,0,0,0,0,1,0,32,17,37,18,6,55,03
98-99,0091,01,BARNUM,06,09,03,0,0,0,0,0,0,0,0,25,30,25,30,0,55,03
98-99,0091,01,BARNUM,07,09,03,4,0,0,1,0,0,0,0,30,18,34,19,5,53,03
98-99,0091,01,BARNUM,08,09,03,0,1,0,0,0,0,0,0,29,29,29,30,1,59,03
98-99,0091,01,BARNUM,09,09,03,1,1,0,2,0,0,0,1,26,27,27,31,5,58,03
98-99,0091,01,BARNUM,10,09,03,0,0,0,1,0,0,0,0,36,24,36,25,1,61,03
98-99,0091,01,BARNUM,11,09,03,1,0,0,1,0,0,0,0,22,28,23,29,2,52,03
98-99,0091,01,BARNUM,12,09,03,0,2,0,0,0,0,0,0,29,37,29,39,2,68,03
98-99,0091,01,BARNUM,KG,09,03,1,0,0,0,0,0,0,0,17,20,18,20,1,38,03
98-99,0091,01,BARNUM,PK,09,03,0,0,0,0,0,0,0,0,3,0,3,0,0,3,03
98-99,0093,01,CARLTON,01,09,03,4,2,0,0,0,0,0,0,15,29,19,31,6,50,03
98-99,0093,01,CARLTON,02,09,03,3,5,0,0,0,0,0,0,26,20,29,25,8,54,03
98-99,0093,01,CARLTON,03,09,03,5,3,0,0,0,0,0,0,34,25,39,28,8,67,03
98-99,0093,01,CARLTON,04,09,03,6,1,0,0,0,0,0,0,28,34,34,35,7,69,03
98-99,0093,01,CARLTON,05,09,03,3,2,0,0,0,0,0,0,29,20,32,22,5,54,03
98-99,0093,01,CARLTON,06,09,03,6,1,0,0,0,0,0,0,28,30,34,31,7,65,03
98-99,0093,01,CARLTON,07,09,03,5,2,0,0,0,0,0,0,26,18,31,20,7,51,03
98-99,0093,01,CARLTON,08,09,03,7,4,0,0,0,0,0,0,22,14,29,18,11,47,03
98-99,0093,01,CARLTON,09,09,03,3,3,0,0,0,0,0,0,29,34,32,37,6,69,03
98-99,0093,01,CARLTON,10,09,03,7,3,0,0,0,0,0,0,26,25,33,28,10,61,03
98-99,0093,01,CARLTON,11,09,03,2,1,0,0,0,0,0,0,26,24,28,25,3,53,03
98-99,0093,01,CARLTON,12,09,03,2,1,0,0,0,0,0,0,33,29,35,30,3,65,03
98-99,0093,01,CARLTON,KG,09,03,1,3,0,0,0,0,0,0,37,32,38,35,4,73,03
98-99,0093,01,CARLTON,PK,09,03,0,0,0,0,0,0,0,0,2,1,2,1,0,3,03
98-99,0094,01,CLOQUET,01,09,03,13,15,0,2,0,0,0,1,78,53,91,71,31,162,03
98-99,0094,01,CLOQUET,02,09,03,12,15,0,0,1,0,0,1,72,81,85,97,29,182,03
98-99,0094,01,CLOQUET,03,09,03,10,12,0,0,1,0,0,3,72,77,83,92,26,175,03
98-99,0094,01,CLOQUET,04,09,03,18,6,1,1,0,1,1,2,63,62,83,72,30,155,03
98-99,0094,01,CLOQUET,05,09,03,15,15,2,0,0,0,1,1,74,80,92,96,34,188,03
98-99,0094,01,CLOQUET,06,09,03,9,15,1,2,0,0,0,0,68,80,78,97,27,175,03
98-99,0094,01,CLOQUET,07,09,03,9,17,1,0,0,1,0,0,99,74,109,92,28,201,03
98-99,0094,01,CLOQUET,08,09,03,18,13,0,0,2,1,0,0,90,83,110,97,34,207,03
98-99,0094,01,CLOQUET,09,09,03,18,11,0,0,0,0,2,0,79,100,99,111,31,210,03
98-99,0094,01,CLOQUET,10,09,03,17,15,0,0,0,0,0,0,101,85,118,100,32,218,03
98-99,0094,01,CLOQUET,11,09,03,14,17,0,0,0,0,0,0,96,84,110,101,31,211,03
98-99,0094,01,CLOQUET,12,09,03,18,15,1,0,1,1,0,0,89,98,109,114,36,223,03
98-99,0094,01,CLOQUET,KG,09,03,10,12,0,0,0,0,0,1,83,64,93,77,23,170,03
98-99,0094,01,CLOQUET,PK,09,03,1,2,0,0,0,0,0,0,7,4,8,6,3,14,03
98-99,0095,01,CROMWELL,01,09,03,1,0,0,0,0,0,0,0,17,14,18,14,1,32,03
98-99,0095,01,CROMWELL,02,09,03,0,0,0,0,0,0,0,0,11,10,11,10,0,21,03
98-99,0095,01,CROMWELL,03,09,03,0,0,0,0,0,0,0,0,9,12,9,12,0,21,03
98-99,0095,01,CROMWELL,04,09,03,0,0,0,0,0,0,0,0,12,6,12,6,0,18,03
98-99,0095,01,CROMWELL,05,09,03,0,0,0,0,0,0,0,0,9,14,9,14,0,23,03
98-99,0095,01,CROMWELL,06,09,03,0,0,0,0,0,0,0,0,16,11,16,11,0,27,03
98-99,0095,01,CROMWELL,07,09,03,0,0,0,0,0,0,0,0,11,11,11,11,0,22,03
98-99,0095,01,CROMWELL,08,09,03,0,0,0,0,0,0,0,0,15,15,15,15,0,30,03
98-99,0095,01,CROMWELL,09,09,03,0,0,0,0,0,0,0,0,18,7,18,7,0,25,03
98-99,0095,01,CROMWELL,10,09,03,0,0,0,0,0,0,0,0,13,16,13,16,0,29,03
98-99,0095,01,CROMWELL,11,09,03,0,0,0,0,0,0,0,0,9,13,9,13,0,22,03
98-99,0095,01,CROMWELL,12,09,03,0,0,0,0,0,0,0,0,16,13,16,13,0,29,03
98-99,0095,01,CROMWELL,KG,09,03,0,1,0,0,0,0,1,0,15,11,16,12,2,28,03
98-99,0095,01,CROMWELL,PK,09,03,0,0,0,0,0,0,0,0,2,4,2,4,0,6,03
98-99,0097,01,MOOSE LAKE,01,09,03,0,0,0,0,0,0,0,1,25,32,25,33,1,58,03
98-99,0097,01,MOOSE LAKE,02,09,03,0,0,0,0,0,2,0,0,23,36,23,38,2,61,03
98-99,0097,01,MOOSE LAKE,03,09,03,0,0,0,0,0,0,0,0,25,23,25,23,0,48,03
98-99,0097,01,MOOSE LAKE,04,09,03,0,0,0,0,1,0,1,0,42,29,44,29,2,73,03
98-99,0097,01,MOOSE LAKE,05,09,03,0,0,2,1,1,0,0,1,38,20,41,22,5,63,03
98-99,0097,01,MOOSE LAKE,06,09,03,0,0,0,0,0,0,0,0,40,19,40,19,0,59,03
98-99,0097,01,MOOSE LAKE,07,09,03,0,0,0,2,0,0,0,0,32,32,32,34,2,66,03
98-99,0097,01,MOOSE LAKE,08,09,03,0,0,0,0,0,0,0,0,25,30,25,30,0,55,03
98-99,0097,01,MOOSE LAKE,09,09,03,0,0,0,1,0,0,0,0,33,31,33,32,1,65,03
98-99,0097,01,MOOSE LAKE,10,09,03,0,0,0,0,0,0,0,0,35,30,35,30,0,65,03
98-99,0097,01,MOOSE LAKE,11,09,03,0,0,0,0,0,0,0,0,27,31,27,31,0,58,03
98-99,0097,01,MOOSE LAKE,12,09,03,0,1,1,0,0,0,0,0,30,36,31,37,2,68,03
98-99,0097,01,MOOSE LAKE,KG,09,03,0,0,0,1,0,0,0,1,29,32,29,34,2,63,03
98-99,0097,01,MOOSE LAKE,PK,09,03,0,0,0,1,0,0,0,0,6,2,6,3,1,9,03
98-99,0099,01,ESKO,01,09,03,0,0,0,0,0,0,0,1,34,22,34,23,1,57,03
98-99,0099,01,ESKO,02,09,03,0,0,1,0,0,0,0,0,33,36,34,36,1,70,03
98-99,0099,01,ESKO,03,09,03,0,0,0,0,0,0,1,0,39,41,40,41,1,81,03
98-99,0099,01,ESKO,04,09,03,0,0,0,1,0,0,0,0,41,45,41,46,1,87,03
98-99,0099,01,ESKO,05,09,03,0,0,1,0,0,0,0,0,34,38,35,38,1,73,03
98-99,0099,01,ESKO,06,09,03,0,0,0,1,0,0,0,0,44,40,44,41,1,85,03
98-99,0099,01,ESKO,07,09,03,0,0,1,0,0,0,1,0,40,39,42,39,2,81,03
98-99,0099,01,ESKO,08,09,03,0,0,0,1,0,0,0,0,47,43,47,44,1,91,03
98-99,0099,01,ESKO,09,09,03,0,0,1,0,0,0,0,0,36,57,37,57,1,94,03
98-99,0099,01,ESKO,10,09,03,0,0,0,0,0,0,0,0,55,34,55,34,0,89,03
98-99,0099,01,ESKO,11,09,03,0,0,0,0,0,0,0,0,37,44,37,44,0,81,03
98-99,0099,01,ESKO,12,09,03,0,0,1,0,0,0,0,0,33,43,34,43,1,77,03
98-99,0099,01,ESKO,KG,09,03,0,0,0,0,0,0,0,0,45,41,45,41,0,86,03
98-99,0099,01,ESKO,PK,09,03,0,0,0,0,0,0,0,0,0,1,0,1,0,1,03
98-99,0100,01,WRENSHALL,01,09,03,0,0,0,0,0,0,0,0,8,6,8,6,0,14,03
98-99,0100,01,WRENSHALL,02,09,03,0,0,0,0,0,0,0,0,17,7,17,7,0,24,03
98-99,0100,01,WRENSHALL,03,09,03,0,0,0,0,0,0,0,0,13,11,13,11,0,24,03
98-99,0100,01,WRENSHALL,04,09,03,1,1,0,0,0,0,0,0,13,14,14,15,2,29,03
98-99,0100,01,WRENSHALL,05,09,03,0,2,0,0,0,0,0,0,20,19,20,21,2,41,03
98-99,0100,01,WRENSHALL,06,09,03,0,0,0,1,0,0,0,0,13,20,13,21,1,34,03
98-99,0100,01,WRENSHALL,07,09,03,1,0,0,0,0,0,0,1,17,16,18,17,2,35,03
98-99,0100,01,WRENSHALL,08,09,03,0,2,0,0,0,0,0,1,14,25,14,28,3,42,03
98-99,0100,01,WRENSHALL,09,09,03,0,0,0,0,0,0,0,0,14,15,14,15,0,29,03
98-99,0100,01,WRENSHALL,10,09,03,1,0,0,0,0,0,0,1,17,20,18,21,2,39,03
98-99,0100,01,WRENSHALL,11,09,03,0,0,0,0,0,0,1,0,27,18,28,18,1,46,03
98-99,0100,01,WRENSHALL,12,09,03,0,0,0,0,0,0,0,0,18,12,18,12,0,30,03
98-99,0100,01,WRENSHALL,KG,09,03,0,0,0,0,0,0,0,0,10,8,10,8,0,18,03
98-99,0100,01,WRENSHALL,PK,09,03,0,0,0,0,0,0,0,0,2,1,2,1,0,3,03
98-99,0108,01,NORWOOD,01,10,11,0,1,0,1,0,0,0,0,45,29,45,31,2,76,11
98-99,0108,01,NORWOOD,02,10,11,0,2,0,1,0,0,0,0,26,38,26,41,3,67,11
98-99,0108,01,NORWOOD,03,10,11,1,1,0,0,1,0,0,1,35,26,37,28,4,65,11
98-99,0108,01,NORWOOD,04,10,11,0,0,0,1,0,1,0,0,35,30,35,32,2,67,11
98-99,0108,01,NORWOOD,05,10,11,1,0,0,2,0,1,0,0,33,25,34,28,4,62,11
98-99,0108,01,NORWOOD,06,10,11,0,0,3,0,3,0,0,0,45,40,51,40,6,91,11
98-99,0108,01,NORWOOD,07,10,11,0,0,0,0,1,1,0,0,37,51,38,52,2,90,11
98-99,0108,01,NORWOOD,08,10,11,1,0,1,1,1,2,0,0,42,38,45,41,6,86,11
98-99,0108,01,NORWOOD,09,10,11,2,0,0,1,1,1,0,0,61,42,64,44,5,108,11
98-99,0108,01,NORWOOD,10,10,11,0,0,1,1,0,0,0,0,59,51,60,52,2,112,11
98-99,0108,01,NORWOOD,11,10,11,0,0,0,1,1,0,0,1,59,63,60,65,3,125,11
98-99,0108,01,NORWOOD,12,10,11,1,1,0,2,1,0,0,1,60,47,62,51,6,113,11
98-99,0108,01,NORWOOD,KG,10,11,0,0,0,0,1,1,0,0,33,31,34,32,2,66,11
98-99,0108,01,NORWOOD,PK,10,11,0,0,0,0,0,0,0,0,14,8,14,8,0,22,11
98-99,0110,01,WACONIA,01,10,11,0,0,0,0,1,0,0,0,75,61,76,61,1,137,11
98-99,0110,01,WACONIA,02,10,11,0,0,1,0,0,0,2,0,76,67,79,67,3,146,11
98-99,0110,01,WACONIA,03,10,11,0,0,0,1,1,1,0,0,89,60,90,62,3,152,11
98-99,0110,01,WACONIA,04,10,11,0,0,2,2,1,0,1,0,75,66,79,68,6,147,11
98-99,0110,01,WACONIA,05,10,11,0,0,1,1,0,0,2,0,66,55,69,56,4,125,11
98-99,0110,01,WACONIA,06,10,11,0,0,2,0,0,2,0,0,73,81,75,83,4,158,11
98-99,0110,01,WACONIA,07,10,11,0,0,0,2,1,0,0,0,68,74,69,76,3,145,11
98-99,0110,01,WACONIA,08,10,11,0,0,1,3,1,1,1,0,62,77,65,81,7,146,11
98-99,0110,01,WACONIA,09,10,11,0,2,0,1,2,3,0,0,81,58,83,64,8,147,11
98-99,0110,01,WACONIA,10,10,11,1,0,0,1,2,1,1,0,91,58,95,60,6,155,11
98-99,0110,01,WACONIA,11,10,11,1,0,2,0,0,0,0,0,64,73,67,73,3,140,11
98-99,0110,01,WACONIA,12,10,11,0,0,2,0,1,0,0,1,62,55,65,56,4,121,11
98-99,0110,01,WACONIA,KG,10,11,0,0,0,0,0,0,0,0,77,61,77,61,0,138,11
98-99,0110,01,WACONIA,PK,10,11,1,0,0,0,0,0,0,0,14,10,15,10,1,25,11
98-99,0111,01,WATERTOWN-MAYER,01,10,11,0,0,0,0,0,0,0,0,33,41,33,41,0,74,11
98-99,0111,01,WATERTOWN-MAYER,02,10,11,0,0,0,1,0,0,0,1,45,36,45,38,2,83,11
98-99,0111,01,WATERTOWN-MAYER,03,10,11,0,0,1,0,0,1,1,1,56,47,58,49,4,107,11
