Area,Family Size,Number of Adults,Number of Workers,Number of Children,Age of Adults,Yearly Cost,Hourly Wage,Child Care,Food,Health Care,Housing,Transport,Other,Taxes
Kittson County                  ,5,1,1,4,19-50,64543,31.03,666,1200,428,949,994,628,514
Kittson County                  ,4,1,1,3,19-50,60982,29.32,666,987,419,949,935,566,560
Kittson County                  ,4,2,1,2,19-50,50318,24.19,0,992,426,949,935,567,324
Kittson County                  ,1,1,1,0,51+,27495,13.22,0,320,174,515,702,244,336
Kittson County                  ,6,2,1.5,4,19-50,65709,21.06,333,1464,443,949,1033,705,549
Kittson County                  ,5,2,1.5,3,19-50,61271,19.64,333,1201,435,949,994,629,565
Kittson County                  ,2,2,1,0,19-50,33780,16.24,0,611,276,525,746,332,325
Kittson County                  ,4,2,1.5,2,19-50,57703,18.49,333,992,426,949,935,567,607
Le Sueur County                 ,6,2,1.5,4,19-50,73095,23.43,430,1430,443,1111,1234,743,700
Le Sueur County                 ,4,1,1,3,19-50,69655,33.49,861,964,419,1111,1113,607,730
Le Sueur County                 ,3,2,2,1,19-50,55049,13.23,512,743,417,764,1039,440,672
Hubbard County                  ,2,2,2,0,19-50,34829,8.37,0,606,276,525,770,330,395
Hubbard County                  ,3,1,1,2,19-50,59919,28.81,746,744,411,1016,906,514,656
Hubbard County                  ,6,2,1.5,4,19-50,68058,21.81,373,1451,443,1016,1070,721,597
Hubbard County                  ,6,2,2,4,19-50,74005,17.79,746,1451,443,1016,1070,721,720
Hubbard County                  ,5,2,2,3,19-50,69662,16.75,746,1191,435,1016,1029,645,743
Hubbard County                  ,3,2,1,1,19-50,41836,20.11,0,754,417,698,906,424,287
Hubbard County                  ,1,1,1,0,19-50,27401,13.17,0,330,134,515,723,247,334
Hubbard County                  ,5,2,1.5,3,19-50,63740,20.43,373,1191,435,1016,1029,645,623
Hubbard County                  ,2,1,1,1,19-50,41010,19.72,451,487,269,698,770,346,397
Hubbard County                  ,2,2,2,0,51+,35589,8.56,0,581,356,525,770,323,411
Hubbard County                  ,2,2,1,0,51+,34784,16.72,0,581,356,525,770,323,344
Hubbard County                  ,4,2,1.5,2,19-50,60166,19.28,373,983,426,1016,968,584,664
Hubbard County                  ,4,1,1,3,19-50,63927,30.73,746,978,419,1016,968,583,617
Hubbard County                  ,5,1,1,4,19-50,67448,32.43,746,1189,428,1016,1029,644,569
Isanti County                   ,2,2,1,0,51+,44181,21.24,0,570,371,884,947,425,485
Isanti County                   ,5,1,1,4,19-50,102664,49.36,1789,1165,496,1576,1290,801,1438
Isanti County                   ,2,2,1.5,0,19-50,44514,14.27,0,593,290,884,947,432,563
Isanti County                   ,3,1,1,2,19-50,94048,45.22,1789,729,479,1576,1128,674,1462
Isanti County                   ,1,1,1,0,19-50,36576,17.58,0,324,137,862,885,347,493
Isanti County                   ,4,2,1.5,2,19-50,85006,27.25,895,964,494,1576,1209,742,1204
Isanti County                   ,2,2,2,0,51+,45339,10.9,0,570,371,884,947,425,581
Isanti County                   ,2,2,1,0,19-50,43392,20.86,0,593,290,884,947,432,470
Isanti County                   ,5,2,1.5,3,19-50,88799,28.46,895,1167,503,1576,1290,802,1167
Isanti County                   ,6,2,1.5,4,19-50,93223,29.88,895,1422,512,1576,1344,876,1144
Isanti County                   ,2,2,1.5,0,51+,45339,14.53,0,570,371,884,947,425,581
Isanti County                   ,1,1,1,0,51+,36939,17.76,0,311,177,862,885,343,500
Isanti County                   ,6,2,1,4,19-50,76448,36.75,0,1422,512,1576,1344,876,641
Isanti County                   ,5,2,2,3,19-50,103530,24.89,1789,1167,503,1576,1290,802,1501
Isanti County                   ,3,2,1,1,19-50,54815,26.35,0,739,486,1113,1128,541,561
Isanti County                   ,2,2,2,0,19-50,44514,10.7,0,593,290,884,947,432,563
Isanti County                   ,6,2,2,4,19-50,108271,26.03,1789,1422,512,1576,1344,876,1504
Isanti County                   ,4,1,1,3,19-50,98608,47.41,1789,958,488,1576,1209,741,1456
Isanti County                   ,3,2,1.5,1,19-50,65615,21.03,568,739,486,1113,1128,541,893
Isanti County                   ,4,2,1,2,19-50,68345,32.86,0,964,494,1576,1209,742,710
Isanti County                   ,5,2,1,3,19-50,72035,34.63,0,1167,503,1576,1290,802,665
Isanti County                   ,2,1,1,1,19-50,63150,30.36,1137,477,284,1113,947,465,840
Isanti County                   ,4,2,2,2,19-50,99473,23.91,1789,964,494,1576,1209,742,1515
Isanti County                   ,3,2,2,1,19-50,74663,17.95,1137,739,486,1113,1128,541,1078
Lincoln County                  ,4,2,1,2,19-50,48962,23.54,0,1004,426,873,935,549,293
Lincoln County                  ,3,2,2,1,19-50,50064,12.03,420,770,417,698,877,429,561
Lincoln County                  ,1,1,1,0,19-50,27185,13.07,0,337,134,515,702,249,328
Koochiching County              ,2,2,2,0,51+,33283,8,0,578,356,535,617,325,363
Koochiching County              ,4,2,1,2,19-50,47081,22.64,0,979,426,958,758,566,236
Koochiching County              ,6,2,2,4,19-50,68526,16.47,727,1443,443,958,831,702,607
Koochiching County              ,5,2,2,3,19-50,64408,15.48,727,1185,435,958,802,626,634
Koochiching County              ,2,2,2,0,19-50,32533,7.82,0,603,276,535,617,333,347
Koochiching County              ,3,2,1,1,19-50,38273,18.4,0,750,417,698,714,423,187
Koochiching County              ,4,2,1.5,2,19-50,54892,17.59,364,979,426,958,758,566,523
Koochiching County              ,5,1,1,4,19-50,62254,29.93,727,1183,428,958,802,626,464
Koochiching County              ,5,2,1.5,3,19-50,58285,18.68,364,1185,435,958,802,626,487
Koochiching County              ,3,2,1.5,1,19-50,43344,13.89,217,750,417,698,714,423,393
Koochiching County              ,1,1,1,0,51+,25656,12.33,0,315,174,524,583,245,297
Koochiching County              ,6,2,1,4,19-50,55063,26.47,0,1443,443,958,831,702,212
Koochiching County              ,3,2,2,1,19-50,47050,11.31,434,750,417,698,714,423,485
Koochiching County              ,2,1,1,1,19-50,38038,18.29,434,485,269,698,617,346,321
Lac qui Parle County            ,4,2,1,2,19-50,47198,22.69,0,1026,426,873,807,555,246
Lac qui Parle County            ,6,2,1,4,19-50,55795,26.82,0,1514,443,873,886,698,236
Lac qui Parle County            ,2,2,2,0,19-50,33482,8.05,0,632,276,525,652,338,367
Lac qui Parle County            ,3,2,1,1,19-50,39945,19.2,0,787,417,698,759,434,234
Lac qui Parle County            ,6,2,1.5,4,19-50,63216,20.26,362,1514,443,873,886,698,492
Lac qui Parle County            ,3,2,2,1,19-50,48577,11.68,430,787,417,698,759,434,523
Lac qui Parle County            ,2,2,1,0,51+,33477,16.09,0,606,356,525,652,331,320
Lac qui Parle County            ,5,2,2,3,19-50,64670,15.55,723,1242,435,873,855,618,643
Lac qui Parle County            ,3,2,1.5,1,19-50,44917,14.4,215,787,417,698,759,434,433
Lac qui Parle County            ,5,1,1,4,19-50,62586,30.09,723,1241,428,873,855,618,477
Lac qui Parle County            ,4,2,2,2,19-50,61118,14.69,723,1026,426,873,807,555,683
Lac qui Parle County            ,2,2,2,0,51+,34226,8.23,0,606,356,525,652,331,382
Lac qui Parle County            ,3,1,1,2,19-50,55074,26.48,723,776,411,873,759,482,565
Lac qui Parle County            ,1,1,1,0,51+,26333,12.66,0,331,174,515,616,247,311
Lac qui Parle County            ,2,2,1.5,0,51+,34226,10.97,0,606,356,525,652,331,382
Lac qui Parle County            ,4,1,1,3,19-50,59050,28.39,723,1020,419,873,807,553,526
Lac qui Parle County            ,4,2,1.5,2,19-50,54956,17.61,362,1026,426,873,807,555,531
Lac qui Parle County            ,2,2,1,0,19-50,32765,15.75,0,632,276,525,652,338,307
Lac qui Parle County            ,2,1,1,1,19-50,39085,18.79,430,508,269,698,652,353,347
Lac qui Parle County            ,2,2,1.5,0,19-50,33482,10.73,0,632,276,525,652,338,367
Lac qui Parle County            ,1,1,1,0,19-50,25986,12.49,0,345,134,515,616,251,305
Lac qui Parle County            ,6,2,2,4,19-50,69110,16.61,723,1514,443,873,886,698,622
Lac qui Parle County            ,5,2,1.5,3,19-50,58645,18.8,362,1242,435,873,855,618,502
Lac qui Parle County            ,5,2,1,3,19-50,50907,24.47,0,1242,435,873,855,618,219
Mille Lacs County               ,3,1,1,2,19-50,73002,35.1,1150,727,411,1148,1165,548,934
Mille Lacs County               ,5,2,1.5,3,19-50,74013,23.72,575,1164,435,1148,1334,676,836
Mille Lacs County               ,2,2,1,0,51+,40758,19.6,0,568,356,692,976,368,437
Kandiyohi County                ,2,2,2,0,51+,34135,8.21,0,584,356,534,664,327,380
Kandiyohi County                ,2,2,1.5,0,19-50,33362,10.69,0,608,276,534,664,334,364
Kandiyohi County                ,2,2,1,0,19-50,32646,15.7,0,608,276,534,664,334,305
Kandiyohi County                ,5,2,2,3,19-50,67732,16.28,805,1195,435,995,872,640,702
Kandiyohi County                ,2,2,1.5,0,51+,34135,10.94,0,584,356,534,664,327,380
Kandiyohi County                ,4,2,1,2,19-50,49217,23.66,0,987,426,995,823,580,290
Kandiyohi County                ,6,2,1,4,19-50,57285,27.54,0,1457,443,995,905,717,257
Kandiyohi County                ,6,2,2,4,19-50,71995,17.31,805,1457,443,995,905,717,678
Kandiyohi County                ,2,2,2,0,19-50,33362,8.02,0,608,276,534,664,334,364
Kandiyohi County                ,3,2,1,1,19-50,39750,19.11,0,757,417,709,773,429,227
Kandiyohi County                ,5,2,1,3,19-50,52752,25.36,0,1195,435,995,872,640,259
Kandiyohi County                ,4,2,2,2,19-50,64341,15.47,805,987,426,995,823,580,746
Kandiyohi County                ,5,2,1.5,3,19-50,61194,19.61,402,1195,435,995,872,640,561
Kandiyohi County                ,4,2,1.5,2,19-50,57836,18.54,402,987,426,995,823,580,607
Lake of the Woods County        ,5,2,1.5,3,19-50,60936,19.53,364,1180,435,958,959,625,557
Lake of the Woods County        ,2,2,2,0,51+,34739,8.35,0,576,356,525,723,322,393
Lake of the Woods County        ,5,1,1,4,19-50,64710,31.11,729,1178,428,958,959,625,516
Lake of the Woods County        ,5,2,1,3,19-50,53149,25.55,0,1180,435,958,959,625,272
Lake of the Woods County        ,4,2,1.5,2,19-50,57513,18.43,364,975,426,958,903,565,602
Lake of the Woods County        ,1,1,1,0,19-50,26633,12.8,0,327,134,515,680,246,317
Lake of the Woods County        ,1,1,1,0,51+,26996,12.98,0,314,174,515,680,242,325
Lake of the Woods County        ,3,2,1,1,19-50,40592,19.52,0,747,417,698,847,422,252
Lake of the Woods County        ,3,1,1,2,19-50,57396,27.59,729,737,411,958,847,495,606
Lake of the Woods County        ,2,2,2,0,19-50,33957,8.16,0,600,276,525,723,329,377
Lake of the Woods County        ,2,2,1,0,51+,33962,16.33,0,576,356,525,723,322,328
Lake of the Woods County        ,2,2,1.5,0,51+,34739,11.13,0,576,356,525,723,322,393
Lake of the Woods County        ,6,2,2,4,19-50,71100,17.09,729,1438,443,958,996,700,661
Lake of the Woods County        ,4,2,1,2,19-50,49544,23.82,0,975,426,958,903,565,302
Lake of the Woods County        ,3,2,1.5,1,19-50,45535,14.59,215,747,417,698,847,422,449
Lake of the Woods County        ,2,2,1.5,0,19-50,33957,10.88,0,600,276,525,723,329,377
Lake of the Woods County        ,6,2,1.5,4,19-50,65246,20.91,364,1438,443,958,996,700,538
Lake of the Woods County        ,5,2,2,3,19-50,66869,16.07,729,1180,435,958,959,625,686
Lake of the Woods County        ,4,2,2,2,19-50,63413,15.24,729,975,426,958,903,565,728
Lake of the Woods County        ,2,2,1,0,19-50,33220,15.97,0,600,276,525,723,329,315
Lake of the Woods County        ,6,2,1,4,19-50,57612,27.7,0,1438,443,958,996,700,266
Lake of the Woods County        ,4,1,1,3,19-50,61286,29.46,729,969,419,958,903,563,566
Lake of the Woods County        ,2,1,1,1,19-50,39736,19.1,430,483,269,698,723,345,363
Lake of the Woods County        ,3,2,2,1,19-50,49204,11.83,430,747,417,698,847,422,539
Marshall County                 ,3,2,2,1,19-50,50890,12.23,385,765,417,698,965,428,583
Marshall County                 ,3,1,1,2,19-50,59688,28.7,664,754,411,1011,965,516,653
Marshall County                 ,5,2,1,3,19-50,57227,27.51,0,1207,435,1011,1099,648,369
Scott County                    ,6,2,2,4,19-50,104708,25.17,1819,1445,512,1576,1079,883,1412
Scott County                    ,2,2,1.5,0,51+,42790,13.71,0,579,371,884,776,427,529
Scott County                    ,2,2,1,0,51+,41705,20.05,0,579,371,884,776,427,438
Scott County                    ,5,2,1.5,3,19-50,85095,27.27,909,1186,503,1576,1038,807,1072
Scott County                    ,2,2,1,0,19-50,40947,19.69,0,603,290,884,776,435,424
Scott County                    ,4,1,1,3,19-50,95351,45.84,1819,974,488,1576,976,745,1368
Scott County                    ,3,2,2,1,19-50,69490,16.7,1015,751,486,1113,914,545,967
Scott County                    ,1,1,1,0,19-50,34170,16.43,0,329,137,862,729,348,443
Scott County                    ,4,2,1.5,2,19-50,81715,26.19,909,980,494,1576,976,747,1128
Scott County                    ,3,1,1,2,19-50,91053,43.78,1819,741,479,1576,914,677,1382
Scott County                    ,5,2,2,3,19-50,100088,24.06,1819,1186,503,1576,1038,807,1412
Todd County                     ,3,1,1,2,19-50,58097,27.93,731,733,411,873,995,470,628
Todd County                     ,2,2,2,0,19-50,35779,8.6,0,597,276,525,841,328,415
Todd County                     ,1,1,1,0,51+,28710,13.8,0,313,174,515,788,242,361
Todd County                     ,2,2,1.5,0,51+,36554,11.72,0,573,356,525,841,321,430
Todd County                     ,1,1,1,0,19-50,28347,13.63,0,326,134,515,788,246,353
Todd County                     ,2,2,1.5,0,19-50,35779,11.47,0,597,276,525,841,328,415
Todd County                     ,5,2,1,3,19-50,54228,26.07,0,1174,435,873,1134,598,305
Todd County                     ,5,2,2,3,19-50,67870,16.31,731,1174,435,873,1134,598,711
Todd County                     ,6,2,1,4,19-50,58700,28.22,0,1430,443,873,1179,673,294
Todd County                     ,5,2,1.5,3,19-50,61927,19.85,365,1174,435,873,1134,598,582
Todd County                     ,2,2,2,0,51+,36554,8.79,0,573,356,525,841,321,430
Todd County                     ,2,2,1,0,19-50,34966,16.81,0,597,276,525,841,328,347
Todd County                     ,4,2,1.5,2,19-50,58312,18.69,365,970,426,873,1064,539,622
Todd County                     ,3,2,2,1,19-50,50994,12.26,390,743,417,698,995,421,586
Todd County                     ,6,2,1.5,4,19-50,66333,21.26,365,1430,443,873,1179,673,565
Todd County                     ,3,2,1.5,1,19-50,47666,15.28,195,743,417,698,995,421,503
Todd County                     ,6,2,2,4,19-50,72197,17.36,731,1430,443,873,1179,673,687
Todd County                     ,3,2,1,1,19-50,43171,20.76,0,743,417,698,995,421,324
Todd County                     ,4,2,2,2,19-50,64221,15.44,731,970,426,873,1064,539,749
Todd County                     ,2,1,1,1,19-50,41041,19.73,390,480,269,698,841,344,398
Todd County                     ,5,1,1,4,19-50,65751,31.61,731,1172,428,873,1134,598,543
Todd County                     ,2,2,1,0,51+,35708,17.17,0,573,356,525,841,321,360
Todd County                     ,4,2,1,2,19-50,50467,24.26,0,970,426,873,1064,539,334
Todd County                     ,4,1,1,3,19-50,62136,29.87,731,964,419,873,1064,537,590
Watonwan County                 ,4,1,1,3,19-50,60089,28.89,708,971,419,958,847,564,540
Watonwan County                 ,4,2,1,2,19-50,48623,23.38,0,977,426,958,847,566,278
Watonwan County                 ,3,2,1.5,1,19-50,44271,14.19,189,749,417,698,796,423,417
Watonwan County                 ,5,2,1,3,19-50,52140,25.07,0,1182,435,958,898,626,246
Watonwan County                 ,3,2,1,1,19-50,39729,19.1,0,749,417,698,796,423,228
Watonwan County                 ,2,2,2,0,19-50,34091,8.19,0,601,276,566,681,341,376
McLeod County                   ,2,2,1,0,19-50,34722,16.69,0,596,276,548,799,334,341
McLeod County                   ,2,2,1.5,0,19-50,35527,11.39,0,596,276,548,799,334,408
McLeod County                   ,6,2,1.5,4,19-50,68675,22.01,434,1427,443,987,1115,706,611
McLeod County                   ,1,1,1,0,51+,28475,13.69,0,312,174,535,750,248,354
McLeod County                   ,6,2,2,4,19-50,75607,18.17,869,1427,443,987,1115,706,754
McLeod County                   ,4,2,2,2,19-50,67787,16.29,869,968,426,987,1008,571,820
McLeod County                   ,4,1,1,3,19-50,65614,31.55,869,962,419,987,1008,570,653
McLeod County                   ,3,1,1,2,19-50,61635,29.63,869,732,411,987,943,502,692
McLeod County                   ,2,2,1.5,0,51+,36302,11.64,0,572,356,548,799,327,423
McLeod County                   ,2,1,1,1,19-50,42496,20.43,512,479,269,704,799,346,432
McLeod County                   ,2,2,1,0,51+,35464,17.05,0,572,356,548,799,327,353
McLeod County                   ,2,2,2,0,51+,36302,8.73,0,572,356,548,799,327,423
McLeod County                   ,5,1,1,4,19-50,69151,33.25,869,1170,428,987,1073,631,605
McLeod County                   ,2,2,2,0,19-50,35527,8.54,0,596,276,548,799,334,408
McLeod County                   ,3,2,1,1,19-50,42377,20.37,0,742,417,704,943,423,302
